台词ID,下一句台词ID,显示类型,[对话角色]类型,[对话角色]ID,情绪模组ID,动作ID,眼睛表情路径,是否眨眼
4015147508,4015147509,,1,1475,,,,
4015147509,4015147510,,1,1475,,,,
4015147510,4015147502#4015147503#4015147504,,1,1475,,,,
4015147511,,,1,1475,,,,
4015147599,,,1,1475,,,,
4015148001,,,1,1479,,,,
4015148002,,,1,1479,,,,
4015148003,,,1,1479,,,,
4015148005,,,2,,,,,
4015148006,4015148007,,1,1479,,,,
4015148007,4015148008,,1,1479,,,,
4015148008,4015148009,,1,1479,,,,
4015148009,,,1,1479,,,,
4015148010,,,2,,,,,
4015148011,4015148012,,1,1479,,,,
4015148012,4015148013,,1,1479,,,,
4015148013,4015148014,,1,1479,,,,
4015148014,,,1,1479,,,,
4015148015,,,2,,,,,
4015148016,4015148017,,1,1479,,,,
4015148017,4015148018,,1,1479,,,,
4015148018,4015148019,,1,1479,,,,
4015148019,,,1,1479,,,,
4015148020,,,2,,,,,
4015148021,,,1,1479,,,,
4015148022,4015148023,1,2,,,,,
4015148023,4015148024,,1,1479,,,,
4015148024,4015148025,,1,1479,,,,
4015148025,4015148026,,1,1479,,,,
4015148026,4015148027,,1,1479,,,,
4015148027,,,1,1479,,,,
4012000201,4012000202#4012000214,,1,20002,,,,
4012000202,4012000203,,2,,,,,
4012000203,4012000204,,1,20002,,,,
4012000204,4012000205,,1,20002,,,,
4012000205,4012000206#4012000210,,1,20002,,,,
4012000206,4012000207,,2,,,,,
4012000207,4012000208,,1,20002,,,,
4012000208,4012000209,,1,20002,,,,
4012000209,,,1,20002,,,,
4012000210,4012000211,,2,,,,,
4012000211,4012000212,,1,20002,,,,
4012000212,4012000213,,1,20002,,,,
4012000213,,,1,20002,,,,
4012000214,4012000215,,2,,,,,
4012000215,4012000216,,1,20002,,,,
4012000216,,,1,20002,,,,
4015145301,,,1,1453,,,,
4015145302,4015145306,1,2,,,,,
4015145303,4015145308,1,2,,,,,
4015145304,4015145310,1,2,,,,,
4015145305,4015145312,1,2,,,,,
4015145306,4015145307,,1,1453,,,,
4015145307,4015145303,,1,1453,,,,
4015145308,4015145309,,1,1453,,,,
4015145309,,,1,1453,,,,
4015145310,4015145311,,1,1453,,,,
4015145311,,,1,1453,,,,
4015145312,,,1,1453,,,,
4015145399,,,1,1453,,,,
614530501,614530502,,2,,,,,
614530502,614530503,,1,1453,,,,
614530503,614530504,,1,1453,,,,
614530504,,,1,1453,,,,
4015145101,,,1,1451,,,,
4015145102,4015145105,,1,1451,,,,
4015145103,4015145108,,1,1451,,,,
4015145104,4015145111,,1,1451,,,,
4015145105,4015145106,,1,1451,,,,
4015145106,4015145107,,1,1451,,,,
4015145107,,,1,1451,,,,
4015145108,4015145109,,1,1451,,,,
4015145109,4015145110,,1,1451,,,,
4015145110,,,1,1451,,,,
4015145111,,,1,1451,,,,
4015145199,,,1,1451,,,,
614510401,614510402,,2,,,,,
614510402,614510403,,1,1451,,,,
614510403,614510404,,1,1451,,,,
614510404,,,1,1451,,,,
614370101,,,1,1437,,,,
614370201,614370202,,2,,,,,
614370202,614370203,,1,1437,,,,
614370203,614370204#614370206,,1,1437,,,,
614370204,614370205,,2,,,,,
614370205,,,1,1437,,,,
614370206,614370207,,2,,,,,
614370207,614370208,,1,1437,,,,
614370208,614370209,1,2,,,,,
614370209,614370210,,1,1437,,,,
614370210,614370211,,1,1437,,,,
614370211,,,1,1437,,,,
614370301,614370302,,2,,,,,
614370302,614370303,,1,1437,,,,
614370303,,,1,1437,,,,
614370401,,,1,1437,,,,
614370501,,,1,1437,,,,
614370601,,,1,1437,,,,
614370701,614370702,,2,,,,,
614370702,614370703,,1,1437,,,,
614370703,614370704,,1,1437,,,,
614370704,614370705,,1,1437,,,,
614370705,614370706,,1,1437,,,,
614370706,,,1,1437,,,,
614370801,614370802,,2,,,,,
614370802,614370803,,1,1437,,,,
614370803,614370804,,1,1437,,,,
614370804,,,1,1437,,,,
4015143901,,,1,1439,,,,
4015143902,4015143906,,2,,,,,
4015143903,4015143910,,2,,,,,
4015143904,4015143915,,2,,,,,
4015143905,4015143919,,2,,,,,
4015143906,4015143907,,1,1439,,,,
4015143907,4015143908,,1,1439,,,,
4015143908,4015143909,,1,1439,,,,
4015143909,4015143903#4015143904,,1,1439,,,,
4015143910,4015143911,,1,1439,,,,
4015143911,4015143912,,1,1439,,,,
4015143912,4015143913,,1,1439,,,,
4015143913,4015143914,,1,1439,,,,
4015143914,,,1,1439,,,,
4015143915,4015143916,,1,1439,,,,
4015143916,4015143917,,1,1439,,,,
4015143917,4015143918,,1,1439,,,,
4015143918,,,1,1439,,,,
4015143919,,,1,1439,,,,
4015143999,,,1,1439,,,,
614390201,,,1,1439,,,,
614390301,,,1,1439,,,,
614390401,,,1,1439,,,,
614390501,614390502,,2,,,,,
614390502,614390503,,1,1439,,,,
614390503,614390504,,1,1439,,,,
614390504,,,1,1439,,,,
614390801,614390802,1,2,,,,,
614390802,614390803,,1,1439,,,,
614390803,614390804,,1,1439,,,,
614390804,614390805,,1,1439,,,,
614390805,614390806,,1,1439,,,,
614390806,614390807,,1,1439,,,,
614390807,,,1,1439,,,,
614390901,614390902,1,2,,,,,
614390902,614390903,,1,1439,,,,
614390903,614390904,,1,1439,,,,
614390904,,,1,1439,,,,
4015144101,4015144116,,1,1441,,,,
4015144116,4015144102#4015144103#4015144104,,1,1441,,,,
4015144102,4015144105,,2,,,,,
4015144103,4015144108,,2,,,,,
4015144104,4015144114,,2,,,,,
4015144105,4015144106,,1,1441,,,,
4015144106,4015144107,,1,1441,,,,
4015144107,,,1,1441,,,,
4015144108,4015144109,,1,1441,,,,
4015144109,4015144110,,1,1441,,,,
4015144110,4015144111,,1,1441,,,,
4015144111,4015144112,,1,1441,,,,
4015144112,4015144113,,1,1441,,,,
4015144113,,,1,1441,,,,
4015144114,4015144115,,1,1441,,,,
4015144115,,,1,1441,,,,
4015144199,,,1,1441,,,,
614410201,,,1,1441,,,,
614410301,,,1,1441,,,,
614410401,,,1,1441,,,,
4015144501,4015144502#4015144503#4015144504,,1,1445,,,,
4015144502,4015144505,,1,1445,,,,
4015144503,4015144507,,1,1445,,,,
4015144504,4015144509,,1,1445,,,,
4015144505,4015144506,,1,1445,,,,
4015144506,,,1,1445,,,,
4015144507,4015144508,,1,1445,,,,
4015144508,,,1,1445,,,,
4015144509,4015144510,,1,1445,,,,
4015144510,,,1,1445,,,,
4015144599,,,1,1445,,,,
616030101,,,1,1603,,,,
616030102,616030103,,,,,,,
616030103,616030104,,1,1603,,,,
616030104,616030105,,1,1603,,,,
616030105,616030106,,1,1603,,,,
616030106,616030107,1,2,,,,,
616030107,616030108,,1,1603,,,,
616030108,616030109,,1,1603,,,,
616030109,616030110,,1,1603,,,,
616030110,616030111,1,2,,,,,
616030111,616030112,,1,1603,,,,
616030112,616030116,,1,1603,,,,
616030116,616030117,1,2,,,,,
616030117,616030118,,1,1603,,,,
616030118,616030119,,1,1603,,,,
616030119,616030120,,1,1603,,,,
616030120,616030121,,1,1603,,,,
616030121,,,1,1603,,,,
616030113,616030114,,2,,,,,
616030114,616030115,,1,1603,,,,
616030115,,,1,1603,,,,
616030201,,,1,1603,,,,
616030202,616030203,,,,,,,
616030203,616030204,,1,1603,,,,
616030204,616030205,,1,1603,,,,
616030205,616030206,,1,1603,,,,
616030206,616030207,1,2,,,,,
616030207,616030208,,1,1603,,,,
616030208,616030209,,1,1603,,,,
616030209,616030210,,1,1603,,,,
616030210,616030211,,1,1603,,,,
616030211,616030212,,1,1603,,,,
616030212,616030213,1,2,,,,,
616030213,616030214,,1,1603,,,,
616030214,616030218,,1,1603,,,,
616030218,616030219,1,2,,,,,
616030219,616030220,,1,1603,,,,
616030220,616030221,,1,1603,,,,
616030221,616030222,,1,1603,,,,
616030222,616030223,,1,1603,,,,
616030223,,,1,1603,,,,
616030215,616030216,,2,,,,,
616030216,616030217,,1,1603,,,,
616030217,,,1,1603,,,,
616030301,616030302,,2,,,,,
616030302,616030303,,1,1603,,,,
616030303,616030304,,1,1603,,,,
616030304,,,1,1603,,,,
4015147701,,,1,1477,,,,
4015147702,4015147705,,1,1477,,,,
4015147703,4015147707,,1,1477,,,,
4015147704,4015147711,,1,1477,,,,
4015147705,4015147706,,1,1477,,,,
4015147706,,,1,1477,,,,
4015147707,4015147708,,1,1477,,,,
4015147708,4015147709,,1,1477,,,,
4015147709,4015147710,,1,1477,,,,
4015147710,,,1,1477,,,,
4015147711,,,1,1477,,,,
4015147799,,,1,1477,,,,
614770501,614770502,,2,,,,,
614770502,614770503,,1,1477,,,,
614770503,,,1,1477,,,,
614750101,,,1,1475,,,,
614750201,614750202,,2,,,,,
614750202,614750203,,1,1475,,,,
614750203,614750204,,1,1475,,,,
614750204,,,1,1475,,,,
614750301,614750302,,2,,,,,
614750302,,,1,1475,,,,
614750401,614750402,,2,,,,,
614750402,614750403,,1,1475,,,,
614750403,614750404,,1,1475,,,,
614750404,614750405,,1,1475,,,,
614750405,,,1,1475,,,,
614550101,,,1,1455,,,,
614550201,614550202,,2,,,,,
614550202,614550203,,1,1455,,,,
614550203,614550204,,1,1455,,,,
614550204,614550205,,1,1455,,,,
614550205,614550206,,1,1455,,,,
614550206,,,1,1455,,,,
614550301,614550302,,2,,,,,
614550302,,,1,1455,,,,
614430101,,,1,1443,,,,
614430201,614430202,,2,,,,,
614430202,614430203,,1,1443,,,,
614430203,,,1,1443,,,,
614430301,614430302,,2,,,,,
614430302,614430303,,1,1443,,,,
614430303,,,1,1443,,,,
614430401,614430402,,2,,,,,
614430402,614430403,,1,1443,,,,
614430403,,,1,1443,,,,
614430501,,,1,1443,,,,
614430601,,,1,1443,,,,
614430701,,,1,1443,,,,
616040101,,,1,1604,,,,
616040201,616040202,,2,,,,,
616040202,616040203,,1,1604,,,,
616040203,,,1,1604,,,,
616040204,616040205,1,2,,,,,
616040205,616040206,,1,1604,,,,
616040206,616040207,,1,1604,,,,
616040207,616040208,,1,1604,,,,
616040208,,,1,1604,,,,
616040301,616040302,,2,,,,,
616040302,616040303,,1,1604,,,,
616040303,616040304,,1,1604,,,,
616040304,616040305,,1,1604,,,,
616040305,,,1,1604,,,,
616040401,616040402,,2,,,,,
616040402,,,1,1604,,,,
616040501,616040502,,2,,,,,
616040502,616040503,,1,1604,,,,
616040503,616040504,,1,1604,,,,
616040504,616040505,,1,1604,,,,
616040505,,,1,1604,,,,
616050101,,,1,1605,,,,
616050201,616050202,,2,,,,,
616050202,616050203,,1,1605,,,,
616050203,616050204,,1,1605,,,,
616050204,616050205,,1,1605,,,,
616050205,,,1,1605,,,,
616050301,616050302,,2,,,,,
616050302,616050303,,1,1605,,,,
616050303,616050304,,1,1605,,,,
616050304,616050305,,1,1605,,,,
616050305,616050306,,1,1605,,,,
616050306,,,1,1605,,,,
616050401,616050402,,2,,,,,
616050402,,,1,1605,,,,
616050501,616050502,,2,,,,,
616050502,616050503,,1,1605,,,,
616050503,616050504,,1,1605,,,,
616050504,,,1,1605,,,,
616050601,616050602,,2,,,,,
616050602,616050603,,1,1605,,,,
616050603,616050604,,1,1605,,,,
616050604,616050605,,1,1605,,,,
616050605,616050606,,1,1605,,,,
616050606,,,1,1605,,,,
616060101,,,1,1606,,,,
616060201,616060202,1,2,,,,,
616060202,616060203,,1,1606,,,,
616060203,616060204,,1,1606,,,,
616060204,616060205,,1,1606,,,,
616060205,,,1,1606,,,,
616060301,616060302,1,2,,,,,
616060302,616060303,,1,1606,,,,
616060303,616060304,,1,1606,,,,
616060304,616060305,,1,1606,,,,
616060305,616060306,,1,1606,,,,
616060306,,,1,1606,,,,
616060401,616060402,1,2,,,,,
616060402,616060403,,1,1606,,,,
616060403,616060404,,1,1606,,,,
616060404,616060405,,1,1606,,,,
616060405,,,1,1606,,,,
616060501,616060502,1,2,,,,,
616060502,,,1,1606,,,,
616060601,616060602,1,2,,,,,
616060602,616060603,,1,1606,,,,
616060603,616060604,,1,1606,,,,
616060604,,,1,1606,,,,
616060701,,,1,1606,,,,
616060801,616060802,1,2,,,,,
616060802,616060803,,1,1606,,,,
616060803,616060804,,1,1606,,,,
616060804,616060805,,1,1606,,,,
616060805,,,1,1606,,,,
616060901,616060902,,2,,,,,
616060902,616060903,,1,1606,,,,
616060903,616060904,,1,1606,,,,
616060904,616060905,,1,1606,,,,
616060905,,,1,1606,,,,
616061001,616061002,,2,,,,,
616061002,,,1,1606,,,,
616070101,616070102,,1,1607,,,,
616070102,,,1,1607,,,,
616070201,616070202,,2,,,,,
616070202,616070203,,1,1607,,,,
616070203,616070204,,1,1607,,,,
616070204,,,1,1607,,,,
616070301,616070302,,2,,,,,
616070302,616070303,,1,1607,,,,
616070303,616070304,,1,1607,,,,
616070304,616070305,,1,1607,,,,
616070305,616070306,,1,1607,,,,
616070306,,,1,1607,,,,
616070401,616070402,,2,,,,,
616070402,,,1,1607,,,,
616070501,616070502,,2,,,,,
616070502,616070503,,1,1607,,,,
616070503,616070504,,1,1607,,,,
616070504,616070505,,1,1607,,,,
616070505,,,1,1607,,,,
616080101,,,1,1608,,,,
616080201,616080202,,2,,,,,
616080202,616080203,,1,1608,,,,
616080203,616080204,,1,1608,,,,
616080204,,,1,1608,,,,
616080301,616080302,,2,,,,,
616080302,616080303,,1,1608,,,,
616080303,616080304,,1,1608,,,,
616080304,,,1,1608,,,,
616080401,616080402,,2,,,,,
616080402,616080403,,1,1608,,,,
616080403,,,1,1608,,,,
615770101,,,1,1577,,,,
615770201,615770202,,2,,,,,
615770202,615770203,,1,1577,,,,
615770203,,,1,1577,,,,
615770301,615770302,,2,,,,,
615770302,,,1,1577,,,,
615770401,615770402,,2,,,,,
615770402,615770403,,1,1577,,,,
615770403,615770404,,1,1577,,,,
615770404,,,1,1577,,,,
615740101,,,1,1574,,,,
615740201,615740202,,2,,,,,
615740202,615740203,,1,1574,,,,
615740203,615740204,,1,1574,,,,
615740204,,,1,1574,,,,
615740301,615740302,,2,,,,,
615740302,,,1,1574,,,,
615930101,,,1,1593,,,,
615930201,615930202,,2,,,,,
615930202,615930203,,1,1593,,,,
615930203,615930204,,1,1593,,,,
615930204,,,1,1593,,,,
615930301,615930302,,2,,,,,
615930302,,,1,1593,,,,
615780101,,,1,1578,,,,
615780201,615780202,,2,,,,,
615780202,615780203,,1,1578,,,,
615780203,615780204,,1,1578,,,,
615780204,,,1,1578,,,,
615780301,615780302,,2,,,,,
615780302,,,1,1578,,,,
616090101,616090102,,1,1609,,,,
616090102,616090103,,1,1610,,,,
616090103,616090104,,1,1609,,,,
616090104,616090105,,1,1610,,,,
616090105,616090106,,1,1609,,,,
616090106,616090107,,1,1610,,,,
616090107,616090108,,1,1609,,,,
616090108,616090109,,1,1610,,,,
616090109,,,1,1609,,,,
624270101,,,1,2427,,,,
624270201,624270202,,2,,,,,
624270202,,,1,2427,,,,
624270301,624270302,,2,,,,,
624270302,624270303,,1,2427,,,,
624270303,624270304,1,2,,,,,
624270304,624270305,,1,2427,,,,
624270305,624270306,1,2,,,,,
624270306,,,1,2427,,,,
624270401,624270402,,2,,,,,
624270402,,,1,2427,,,,
623050101,,,1,2305,,,,
623050201,623050202,,2,,,,,
623050202,623050203,,1,2305,,,,
623050203,,,1,2305,,,,
623050204,623050205,1,2,,,,,
623050205,623050206,,1,2305,,,,
623050206,623050207,,1,2305,,,,
623050207,623050208,,1,2305,,,,
623050208,623050209,1,2,,,,,
623050209,623050210,,1,2305,,,,
623050210,,,1,2305,,,,
623050301,623050302,,2,,,,,
623050302,,,1,2305,,,,
616240101,,,1,1624,,,,
616240201,616240202,,2,,,,,
616240202,616240203,,1,1624,,,,
616240203,616240204,,1,1624,,,,
616240204,616240205#616240210,,1,1624,,,,
616240205,616240206,,2,,,,,
616240206,616240207,,1,1624,,,,
616240207,616240208,,1,1624,,,,
616240208,616240209,,1,1624,,,,
616240209,,,1,1624,,,,
616240210,616240211,,2,,,,,
616240211,616240212,,1,1624,,,,
616240212,,,1,1624,,,,
616240301,616240302,,2,,,,,
616240302,,,1,1624,,,,
616240501,,,1,1624,,,,
616240601,616240602,,2,,,,,
616240602,616240603,,1,1624,,,,
616240603,616240604,,1,1624,,,,
616240604,,,1,1624,,,,
616240701,616240702,,2,,,,,
616240702,616240703,,1,1624,,,,
616240703,616240704,,1,1624,,,,
616240704,616240705,,1,1624,,,,
616240705,,,1,1624,,,,
616240706,616240707,1,2,,,,,
616240707,616240708,,1,1624,,,,
616240708,616240709,,1,1624,,,,
616240709,,,1,1624,,,,
616240710,616240711,1,2,,,,,
616240711,616240712,,1,1624,,,,
616240712,,,1,1624,,,,
616240801,616240802,,2,,,,,
616240802,,,1,1624,,,,
623060101,,,1,2306,,,,
623060201,623060202,,2,,,,,
623060202,623060203,,1,2306,,,,
623060203,623060204,,1,2306,,,,
623060204,623060205,,1,2306,,,,
623060205,,,1,2306,,,,
623060301,623060302,,2,,,,,
623060302,623060303,,1,2306,,,,
623060303,623060304,,1,2306,,,,
623060304,623060305,,1,2306,,,,
623060305,,,1,2306,,,,
623060306,623060307,1,2,,,,,
623060307,623060308,,1,2306,,,,
623060308,623060309,,1,2306,,,,
623060309,623060310,,1,2306,,,,
623060310,623060311,,1,2306,,,,
623060311,,,1,2306,,,,
623060401,623060402,,2,,,,,
623060402,,,1,2306,,,,
623070101,,,1,2307,,,,
623070201,623070202,,2,,,,,
623070202,623070203,,1,2307,,,,
623070203,623070204,,1,2307,,,,
623070204,623070205,1,2,,,,,
623070205,623070206,,1,2307,,,,
623070206,623070207,,1,2307,,,,
623070207,,,1,2307,,,,
623070301,623070302,,2,,,,,
623070302,623070303,,1,2307,,,,
623070303,,,1,2307,,,,
623070401,623070402,,2,,,,,
623070402,,,1,2307,,,,
623020101,,,1,2302,,,,
623020201,623020202,,2,,,,,
623020202,623020203,,1,2302,,,,
623020203,623020204,,1,2302,,,,
623020204,,,1,2302,,,,
623020301,623020302,,2,,,,,
623020302,623020303,,1,2302,,,,
623020303,623020304,,1,2302,,,,
623020304,623020305,,1,2302,,,,
623020305,623020306,,1,2302,,,,
623020306,623020307,1,2,,,,,
623020307,623020308,,1,2302,,,,
623020308,623020309,,1,2302,,,,
623020309,623020310,,1,2302,,,,
623020310,623020311,1,2,,,,,
623020311,,,1,2302,,,,
623020401,623020402,,2,,,,,
623020402,,,1,2302,,,,
616300101,,,1,1630,,,,
616300201,616300202,,2,,,,,
616300202,616300203,,1,1630,,,,
616300203,616300204,,1,1630,,,,
616300204,616300205,,1,1630,,,,
616300205,616300206,,1,1630,,,,
616300206,,,1,1630,,,,
616300301,616300302,,2,,,,,
616300302,616300303,,1,1630,,,,
616300303,616300304,,1,1630,,,,
616300304,,,1,1630,,,,
616300401,616300402,,2,,,,,
616300402,,,1,1630,,,,
616310101,,,1,1631,,,,
616310201,616310202,,2,,,,,
616310202,616310203,,1,1631,,,,
616310203,616310204,,1,1631,,,,
616310204,,,1,1631,,,,
616310301,616310302,,2,,,,,
616310302,616310303,,1,1631,,,,
616310303,616310304,,1,1631,,,,
616310304,,,1,1631,,,,
616310401,616310402,,2,,,,,
616310402,,,1,1631,,,,
616320101,,,1,1632,,,,
616320201,616320202,,2,,,,,
616320202,616320203,,1,1632,,,,
616320203,616320204,,1,1632,,,,
616320204,616320205,,1,1632,,,,
616320205,,,1,1632,,,,
616320301,616320302,,2,,,,,
616320302,,,1,1632,,,,
616250101,,,1,1625,,,,
616250201,616250202,1,2,,,,,
616250202,616250203,,1,1625,,,,
616250203,616250204,,1,1625,,,,
616250204,,,1,1625,,,,
616250301,616250302,1,2,,,,,
616250302,,,1,1625,,,,
616250401,616250402,1,2,,,,,
616250402,,,1,1625,,,,
616250501,616250502,1,2,,,,,
616250502,616250503,,1,1625,,,,
616250503,,,1,1625,,,,
616290101,,,1,1629,,,,
616290201,616290202,,2,,,,,
616290202,,,1,1629,,,,
616290301,616290302,,2,,,,,
616290302,616290303,,1,1629,,,,
616290303,616290304,,1,1629,,,,
616290304,616290305,,1,1629,,,,
616290305,616290306,,1,1629,,,,
616290306,616290307,,1,1629,,,,
616290307,616290308,1,2,,,,,
616290308,616290309,,1,1629,,,,
616290309,616290310,,1,1629,,,,
616290310,,,1,1629,,,,
616290401,616290402,,2,,,,,
616290402,,,1,1629,,,,
616290501,616290502,,2,,,,,
616290502,,,1,1629,,,,
624000101,,,1,2400,,,,
624000201,624000202,,2,,,,,
624000202,624000203,,1,2400,,,,
624000203,624000204#624000212,,1,2400,,,,
624000204,624000205,,2,,,,,
624000205,624000206,,1,2400,,,,
624000206,624000207,,1,2400,,,,
624000207,624000208,,1,2400,,,,
624000208,624000209,,1,2400,,,,
624000209,624000210,,1,2400,,,,
624000210,624000211,,1,2400,,,,
624000211,624000501,,1,2400,,,,
624000501,624000502,1,2,,,,,
624000502,624000503,,1,2400,,,,
624000503,624000504,,1,2400,,,,
624000504,624000505,,1,2400,,,,
624000505,624000506,,1,2400,,,,
624000506,,,1,2400,,,,
624000212,624000213,,2,,,,,
624000213,624000214,,1,2400,,,,
624000214,,,1,2400,,,,
624000301,624000302,,2,,,,,
624000302,624000303,,1,2400,,,,
624000303,624000304,,1,2400,,,,
624000304,624000305,,1,2400,,,,
624000305,,,1,2400,,,,
624000401,624000402,,2,,,,,
624000402,,,1,2400,,,,
624010101,624010102,,1,2401,,,,
624010102,,,1,2401,,,,
624010201,624010202,,2,,,,,
624010202,624010203,,1,2401,,,,
624010203,624010204,,1,2401,,,,
624010204,,,1,2401,,,,
624010301,624010302,,2,,,,,
624010302,624010303,,1,2401,,,,
624010303,624010304#624010307,,1,2401,,,,
624010304,624010305,,2,,,,,
624010305,624010306,,1,2401,,,,
624010306,,,1,2401,,,,
624010307,624010308,,2,,,,,
624010308,624010309,,1,2401,,,,
624010309,624010310,,1,2401,,,,
624010310,,,1,2401,,,,
624010401,624010402,,2,,,,,
624010402,624010403,,1,2401,,,,
624010403,,,1,2401,,,,
624020101,,,1,2402,,,,
624020201,624020202,,2,,,,,
624020202,624020203,,1,2402,,,,
624020203,624020204,,1,2402,,,,
624020204,624020205#624020208,,1,2402,,,,
624020205,624020206,,2,,,,,
624020206,624020207,,1,2402,,,,
624020207,,,1,2402,,,,
624020208,624020209,,2,,,,,
624020209,624020210,,1,2402,,,,
624020210,,,1,2402,,,,
624020301,624020302,,2,,,,,
624020302,624020303,,1,2402,,,,
624020303,,,1,2402,,,,
624030101,,,1,2403,,,,
624030201,624030202,,2,,,,,
624030202,624030203,,1,2403,,,,
624030203,624030204,,1,2403,,,,
624030204,,,1,2403,,,,
624030205,624030206,1,2,,,,,
624030206,624030207,,1,2403,,,,
624030207,,,1,2403,,,,
624030208,624030209,1,2,,,,,
624030209,624030210,,1,2403,,,,
624030210,624030211,,1,2403,,,,
624030211,,,1,2403,,,,
624030301,624030302,,2,,,,,
624030302,624030303,,1,2403,,,,
624030303,,,1,2403,,,,
624040101,,,1,2404,,,,
624040201,624040202,,2,,,,,
624040202,624040203,,1,2404,,,,
624040203,,,1,2404,,,,
624040301,624040302,,2,,,,,
624040302,624040303,,1,2404,,,,
624040303,624040304,,1,2404,,,,
624040304,624040305,1,2,,,,,
624040305,624040306,,1,2404,,,,
624040306,624040307,,1,2404,,,,
624040307,624040308,,1,2404,,,,
624040308,624040309,,1,2404,,,,
624040309,,,1,2404,,,,
624040401,624040402,,2,,,,,
624040402,624040403,,1,2404,,,,
624040403,,,1,2404,,,,
624040501,624040502,,2,,,,,
624040502,,,1,2404,,,,
624050101,,,1,2405,,,,
624050201,624050202,,2,,,,,
624050202,,,1,2405,,,,
624050301,624050302,,2,,,,,
624050302,624050303,,1,2405,,,,
624050303,624050304,,1,2405,,,,
624050304,624050305,,1,2405,,,,
624050305,624050306,1,2,,,,,
624050306,624050307,,1,2405,,,,
624050307,,,1,2405,,,,
624050401,624050402,,2,,,,,
624050402,,,1,2405,,,,
624060101,,,1,2406,,,,
624060201,624060202,,2,,,,,
624060202,,,1,2406,,,,
624060301,624060302,,2,,,,,
624060302,,,1,2406,,,,
624060401,624060402,,2,,,,,
624060402,,,1,2406,,,,
624070101,,,1,2407,,,,
624070201,624070202,,2,,,,,
624070202,624070203,,1,2407,,,,
624070203,624070204,,1,2407,,,,
624070204,624070205,1,2,,,,,
624070205,624070206,,1,2407,,,,
624070206,624070207,,1,2407,,,,
624070207,624070208,1,2,,,,,
624070208,624070209,,1,2407,,,,
624070209,,,1,2407,,,,
624070301,624070302,,2,,,,,
624070302,624070303,,1,2407,,,,
624070303,624070304,,1,2407,,,,
624070304,,,1,2407,,,,
624070401,624070402,,2,,,,,
624070402,,,1,2407,,,,
624080101,,,1,2408,,,,
624080201,624080202,,2,,,,,
624080202,624080203,,1,2408,,,,
624080203,,,1,2408,,,,
624080301,624080302,,2,,,,,
624080302,624080303,,1,2408,,,,
624080303,624080304,,1,2408,,,,
624080304,624080305,,1,2408,,,,
624080305,,,1,2408,,,,
624080401,624080402,,2,,,,,
624080402,,,1,2408,,,,
624090101,624090102,,1,2409,,,,
624090102,,,1,2409,,,,
624090201,624090202,,2,,,,,
624090202,,,1,2409,,,,
624090301,624090302,,2,,,,,
624090302,624090303,,1,2409,,,,
624090303,624090304,,1,2409,,,,
624090304,624090305,1,2,,,,,
624090305,624090306,,1,2409,,,,
624090306,,,1,2409,,,,
624090401,624090402,,2,,,,,
624090402,,,1,2409,,,,
624090501,624090502,,1,2409,,,,
624090502,,,1,2409,,,,
624100101,,,1,2410,,,,
624100201,624100202,,2,,,,,
624100202,624100203,,1,2410,,,,
624100203,624100204,,1,2410,,,,
624100204,,,1,2410,,,,
624100301,624100302,,2,,,,,
624100302,624100303,,1,2410,,,,
624100303,,,1,2410,,,,
624110101,,,1,2411,,,,
624110201,624110202,,2,,,,,
624110202,624110203,,1,2411,,,,
624110203,624110204,,1,2411,,,,
624110204,,,1,2411,,,,
624110205,624110206,1,2,,,,,
624110206,624110207,,1,2411,,,,
624110207,,,1,2411,,,,
624110208,624110209,1,2,,,,,
624110209,624110210,,1,2411,,,,
624110210,624110211,,1,2411,,,,
624110211,,,1,2411,,,,
624110301,624110302,,2,,,,,
624110302,624110303,,1,2411,,,,
624110303,,,1,2411,,,,
624180101,,,1,2418,,,,
624180201,624180202,,2,,,,,
624180202,,,1,2418,,,,
624180301,624180302,,2,,,,,
624180302,624180303,,1,2418,,,,
624180303,624180304,,1,2418,,,,
624180304,624180305,1,2,,,,,
624180305,624180306,,1,2418,,,,
624180306,624180307,,1,2418,,,,
624180307,624180308,,1,2418,,,,
624180308,624180309,1,2,,,,,
624180309,624180310,,1,2418,,,,
624180310,624180311,,1,2418,,,,
624180311,624180312,,1,2418,,,,
624180312,,,1,2418,,,,
624180401,624180402,,2,,,,,
624180402,,,1,2418,,,,
624190101,,,1,2419,,,,
624190201,624190202,,2,,,,,
624190202,,,1,2419,,,,
624190203,624190204,1,2,,,,,
624190204,624190205,,1,2419,,,,
624190205,,,1,2419,,,,
624190206,624190207,1,2,,,,,
624190207,624190208,,1,2419,,,,
624190208,624190209#624190401,,1,2419,,,,
624190209,624190210,1,2,,,,,
624190210,,,1,2419,,,,
624190301,624190302,,2,,,,,
624190302,,,1,2419,,,,
624190401,624190402,1,2,,,,,
624190402,624190403,,1,2419,,,,
624190403,624190404,,1,2419,,,,
624190404,624190405,,1,2419,,,,
624190405,,,1,2419,,,,
624200101,,,1,2420,,,,
624200201,624200202,,2,,,,,
624200202,624200203,,1,2420,,,,
624200203,,,1,2420,,,,
624200301,624200302,,2,,,,,
624200302,624200303,,1,2420,,,,
624200303,624200304#624200306,,1,2420,,,,
624200304,624200305,,2,,,,,
624200305,,,1,2420,,,,
624200306,624200307,,2,,,,,
624200307,,,1,2420,,,,
624200401,624200402,,2,,,,,
