台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	情绪模组ID	动作ID	眼睛表情路径	是否眨眼
221170110			1	2093				
221170111	221170112		2					
221170112	221170113		1	2093				
221170113	221170114		1	2093				
221170114	221170115		1	2093				
221170115			1	2093				
221170401	221170402,221170406		1	2093				
221170402	221170403		2					
221170403	221170404		1	2093				
221170404	221170405		1	2093				
221170405			1	2093				
221170406	221170407		2					
221170407	221170408		1	2093				
221170408	221170409		1	2093				
221170409			1	2093				
221170201			1	1005				
221170202			1	1005				
221170203			1	1005				
221170301	221170302		1	2093				
221170302	221170303	1	2					
221170303	221170304		1	2093				
221170304	221170305		1	2093				
221170305	221170306		1	2093				
221170306			1	2093				
