台词ID,下一句台词ID,显示类型,[对话角色]类型,[对话角色]ID,情绪模组ID,动作ID,眼睛表情路径,是否眨眼
105010404,105010405,,1,10095,,,,
105010405,105010406,,1,1005,,,,
105010406,105010407,,1,10095,,,,
105010407,105010408,,1,10096,,,,
105010408,105010409,,1,1005,,,,
105010409,105010410,,1,10096,,,,
105010410,105010411#105010413,,1,10096,,,,
105010411,105010412,,2, ,,,,
105010412,105010415,,1,10096,,,,
105010413,105010414,,2, ,,,,
105010414,105010415,,1,10096,,,,
105010415,105010416,,1,10095,,,,
105010416,105010417,,1,10096,,,,
105010417,105010418,,1,10095,,,,
105010418,105010419,,1,10095,,,,
105010419,105010420,,1,10096,,,,
105010420,105010421,,1,10096,,,,
105010421,105010422,,1,10095,,,,
105010422,105010423,,1,10095,,,,
105010423,105010424,,1,10095,,,,
105010424,105010425,,1,10095,,,,
105010425,105010426,,1,10096,,,,
105010426,105010427,,1,10096,,,,
105010427,105010427#105010428,,1,10096,,,,
105010428,105010430,,2, ,,,,
105010429,105010430,,2, ,,,,
105010430,105010431,,1,10095,,,,
105010431,,,1,10095,,,,
105010501,105010502#105010503,,1,10095,,,,
105010502,105010504,,2, ,,,,
105010503,105010504,,2, ,,,,
105010504,105010505,,1,10095,,,,
105010505,105010506,,1,10095,,,,
105010506,105010507,,1,10095,,,,
105010507,105010508,,1,1005,,,,
105010508,105010509,,1,10095,,,,
105010509,105010510,,1,10095,,,,
105010510,105010511#105010512,,1,10095,,,,
105010511,105010513,,2, ,,,,
105010512,105010513,,2, ,,,,
105010513,105010514,,1,10095,,,,
105010514,105010515,,1,10095,,,,
105010515,105010516,,1,1005,,,,
105010516,,,1,10095,,,,
105020101,105020102#105020103,,1,10095,,,,
105020102,105020104,,2, ,,,,
105020103,105020104,,2, ,,,,
105020104,105020105,,1,10095,,,,
105020105,105020106,,1,10095,,,,
105020106,105020107,,1,10095,,,,
105020107,105020108,,1,10095,,,,
105020108,105020109,,1,10095,,,,
105020109,105020110,,1,1005,,,,
105020110,105020111,,1,10095,,,,
105020111,105020112#105020113,,1,10095,,,,
105020112,105020114,,2, ,,,,
105020113,105020114,,2, ,,,,
105020114,105020115,,1,10095,,,,
105020115,105020116,,1,10095,,,,
105020116,105020117,,1,10090,,,,
105020117,105020118#105020119,,1,10095,,,,
105020118,105020120,,2, ,,,,
105020119,105020120,,2, ,,,,
105020120,105020121,,1,10090,,,,
105020121,105020122,,1,10095,,,,
105020122,105020123,,1,10090,,,,
105020123,105020124,,1,10095,,,,
105020124,105020125#105020126,,1,10090,,,,
105020125,105020127,,2, ,,,,
105020126,105020127,,2, ,,,,
105020127,105020128,,1,10095,,,,
105020128,105020129,,1,10090,,,,
105020129,105020130,,1,10095,,,,
105020130,105020131,,1,10090,,,,
105020131,105020132,,1,1005,,,,
105020132,105020133,,1,10095,,,,
105020133,105020134,,1,1005,,,,
105020134,105020135,,1,10095,,,,
105020135,105020136,,1,10095,,,,
105020136,105020137,,1,10090,,,,
105020137,105020138,,1,10090,,,,
105020138,105020139,,1,10090,,,,
105020139,105020140,,1,10090,,,,
105020140,105020141#105020142,,1,10090,,,,
105020141,105020143,,2, ,,,,
105020142,105020143,,2, ,,,,
105020143,105020144,,1,10090,,,,
105020144,105020145,,1,1005,,,,
105020145,105020146,,1,10095,,,,
105020146,,,1,10095,,,,
105020701,105020702,,1,10095,,,,
105020702,,,1,10095,,,,
105020201,105020202#105020203,,1,10090,,,,
105020202,105020204,,2, ,,,,
105020203,105020204,,2, ,,,,
105020204,105020205,,1,10090,,,,
105020205,105020206,,1,10090,,,,
105020206,105020207,1,2, ,,,,
105020207,,,1,1005,,,,
105020301,105020302,,1,10090,,,,
105020302,105020303,,1,1005,,,,
105020303,,,1,10090,,,,
105020401,105020402,,1,10095,,,,
105020402,105020403,,1,10095,,,,
105020403,105020404,,1,10095,,,,
105020404,105020405,,1,10095,,,,
105020405,105020406,,1,10090,,,,
105020406,105020407,,1,10095,,,,
105020407,105020408,,1,1005,,,,
105020408,105020409,,1,10090,,,,
105020409,105020410,,1,10095,,,,
105020410,105020411,,1,10090,,,,
105020411,105020412,,1,10095,,,,
105020412,105020413,,1,10090,,,,
105020413,105020414,,1,10095,,,,
105020414,105020415,,1,10090,,,,
105020415,105020416,,1,10095,,,,
105020416,105020417,,1,10090,,,,
105020417,105020418,,1,10095,,,,
105020418,105020419,,1,10095,,,,
105020419,105020420,,1,10095,,,,
105020420,105020421,,1,10095,,,,
105020421,105020422,,1,10090,,,,
105020422,105020423,,1,10090,,,,
105020423,105020424#105020425,,1,10090,,,,
105020424,105020426,,2, ,,,,
105020425,105020426,,2, ,,,,
105020426,105020427,,1,1005,,,,
105020427,105020428,,1,10095,,,,
105020428,105020429,,1,10095,,,,
105020429,105020430,,1,1005,,,,
105020430,105020431#105020433,,1,10095,,,,
105020431,105020432,,2, ,,,,
105020432,105020435,,1,10095,,,,
105020433,105020434,,2, ,,,,
105020434,105020435,,1,10095,,,,
105020435,105020436,,1,1005,,,,
105020436,105020437,,1,10095,,,,
105020437,105020438#105020439,,1,10095,,,,
105020438,105020440,,2, ,,,,
105020439,105020440,,2, ,,,,
105020440,105020441,,1,10095,,,,
105020441,105020442,,1,1005,,,,
105020442,105020443#105020444,,1,10095,,,,
105020443,105020445,,2, ,,,,
105020444,105020445,,2, ,,,,
105020445,,,1,10095,,,,
105020501,105020502,,1,1512,,,,
105020502,105020503,,1,1512,,,,
105020503,105020504,,1,1512,,,,
105020504,105020505,,1,1512,,,,
105020505,105020506#105020507,,1,1512,,,,
105020506,105020508,,2,,,,,
105020507,105020508,,2,,,,,
105020508,,,1,1512,,,,
105020601,105020602,,1,10095,,,,
105020602,105020603,,1,10095,,,,
105020603,105020604,,1,10095,,,,
105020604,105020605,,1,10095,,,,
105020605,105020606,,1,1005,,,,
105020606,105020607,,1,1005,,,,
105020607,105020608,,1,1606,,,,
105020608,105020609,,1,10095,,,,
105020609,105020610,,1,1606,,,,
105020610,105020611,,1,1606,,,,
105020611,105020612,,1,10095,,,,
105020612,105020613,,1,1606,,,,
105020613,105020614,,1,1606,,,,
105020614,105020615,,1,10095,,,,
105020615,105020616,,1,10095,,,,
105020616,105020617,,1,1606,,,,
105020617,105020618,,1,10095,,,,
105020618,105020619#105020620,,1,1005,,,,
105020619,105020621,,2, ,,,,
105020620,105020621,,2, ,,,,
105020621,105020622,,1,10095,,,,
105020622,105020623,,1,1606,,,,
105020623,105020624,,1,10095,,,,
105020624,105020625,,1,10095,,,,
105020625,105020626#105020628,,1,10095,,,,
105020626,105020627,,2, ,,,,
105020627,105020630,,1,10095,,,,
105020628,105020629,,2, ,,,,
105020629,105020630,,1,10095,,,,
105020630,105020631,,1,10095,,,,
105020631,105020632,,1,1005,,,,
105020632,,,1,1005,,,,
105020801,,,1,10112,,,,
120000201,120000202,,1,1005,,,,
120000202,,,1,1005,,,,
120000203,120000204,,1,1005,,,,
120000204,,,1,1005,,,,
120000301,120000302,,1,1625,,,,
120000302,120000303,,1,1005,,,,
120000303,120000304,,1,1625,,,,
120000304,120000305,,1,1005,,,,
120000305,120000306,,1,1625,,,,
120000306,120000307#120000308,,1,1625,,,,
120000307,120000309,,2,,,,,
120000308,120000309,,2,,,,,
120000309,120000310,,1,1005,,,,
120000310,120000311,,1,1625,,,,
120000311,120000312,,1,1005,,,,
120000312,120000313,,1,1625,,,,
120000313,120000324,,1,1625,,,,
120000324,120000314,,1,1625,,,,
120000314,120000315,,1,10045,,,,
120000315,120000316#120000317,,1,10045,,,,
120000316,120000318,,2,,,,,
120000317,120000318,,2,,,,,
120000318,120000319,,1,10045,,,,
120000319,120000320#120000322,,1,10045,,,,
120000320,120000321,,2,,,,,
120000321,,,1,10045,,,,
120000322,120000323,,2,,,,,
120000323,,,1,10045,,,,
120000501,120000502,,1,1624,,,,
120000502,120000503,1,2,,,,,
120000503,120000504,,1,1624,,,,
120000504,120000505,,1,1005,,,,
120000505,120000506,,1,1624,,,,
120000506,120000507,,1,1624,,,,
120000507,120000508#120000509,,1,1624,,,,
120000508,120000510,,2,,,,,
120000509,120000510,,2,,,,,
120000510,120000511,,1,1624,,,,
120000511,120000512,,1,1624,,,,
120000512,120000513,,1,1624,,,,
120000513,120000514,,1,10045,,,,
120000514,120000515,,1,1624,,,,
120000515,120000516,,1,1005,,,,
120000516,120000517,,1,1624,,,,
120000517,120000518,,1,1624,,,,
120000518,120000519,,1,1624,,,,
120000519,120000520,,1,10045,,,,
120000520,120000521,,1,1624,,,,
120000521,120000522,,1,10045,,,,
120000522,120000523,,1,1624,,,,
120000523,120000524,,1,2062,,,,
120000524,120000525,,1,2062,,,,
120000525,120000526,,1,2062,,,,
120000526,120000527,,1,1624,,,,
120000527,120000528,,1,1624,,,,
120000528,120000529,,1,2062,,,,
120000529,120000530,,1,1624,,,,
120000530,120000531,,1,10045,,,,
120000531,120000532,,1,2062,,,,
120000532,120000533,,1,10045,,,,
120000533,120000534,,1,2062,,,,
120000534,120000535,,1,2062,,,,
120000535,120000536,,1,2062,,,,
120000536,120000537,,1,10045,,,,
120000537,120000538,,1,2062,,,,
120000538,120000539,,1,2062,,,,
120000539,120000540,,1,1624,,,,
120000540,120000541#120000542,,1,10045,,,,
120000541,120000543,,2,,,,,
120000542,120000543,,2,,,,,
120000543,120000544,,1,1624,,,,
120000544,120000545,,1,10045,,,,
120000545,120000546,,1,1624,,,,
120000546,,,1,1005,,,,
120000601,120000602,,1,1005,,,,
120000602,120000603,,1,10045,,,,
120000603,120000604,,1,1005,,,,
120000604,120000608,,1,10045,,,,
120000608,120000605#120000606,,1,1005,,,,
120000605,120000607,,2,,,,,
120000606,120000607,,2,,,,,
120000607,120000609#120000611,,1,1005,,,,
120000609,120000610,,2,,,,,
120000610,120000613,,1,10045,,,,
120000611,120000612,,2,,,,,
120000612,120000613,,1,10045,,,,
120000613,120000614,,1,1005,,,,
120000614,120000615,,1,10045,,,,
120000615,120000616,,1,10045,,,,
120000616,120000617#120000618,,1,10045,,,,
120000617,120000619,,2,,,,,
120000618,120000619,,2,,,,,
120000619,120000620,,1,10045,,,,
120000620,120000621,,1,10045,,,,
120000621,120000622,,1,2062,,,,
120000622,120000623,,1,2062,,,,
120000623,120000624,,1,2062,,,,
120000624,120000625,,1,10045,,,,
120000625,120000626,,1,2062,,,,
120000626,120000627,,1,10045,,,,
120000627,120000628,,1,2062,,,,
120000628,120000629,,1,2062,,,,
120000629,120000630,,1,10045,,,,
120000630,,,1,2062,,,,
120001001,120001002,,1,2062,,,,
120001002,120001022,,1,2062,,,,
120001022,120001003#120001005,,1,10045,,,,
120001003,120001004,,2,,,,,
120001004,120001008,,1,10045,,,,
120001005,120001006,,2,,,,,
120001006,120001007,,1,10045,,,,
120001007,120001008,,1,10045,,,,
120001008,120001009,,1,1005,,,,
120001009,120001010,,1,10045,,,,
120001010,120001011,,1,10045,,,,
120001011,120001012,,1,10045,,,,
120001012,120001013,,1,10045,,,,
120001013,120001014,,1,1005,,,,
120001014,120001015,,1,10045,,,,
120001015,120001016,,1,1005,,,,
120001016,120001017,,1,10045,,,,
120001017,120001018#120001019,,1,1005,,,,
120001018,120001020,,2,,,,,
120001019,120001020,,2,,,,,
120001020,120001021,,1,1005,,,,
120001021,,,1,1005,,,,
120010101,120010102,,1,1005,,,,
120010102,,,1,1005,,,,
120010201,120010202#120010203,,1,1005,,,,
120010202,120010204,,2,,,,,
120010203,120010204,,2,,,,,
120010204,120010205,,1,1005,,,,
120010205,120010206,1,2,,,,,
120010206,,,1,1005,,,,
120010301,120010302#120010304,,1,2073,,,,
120010302,120010303,,2,,,,,
120010303,120010306,,1,2073,,,,
120010304,120010305,,2,,,,,
120010305,120010306,,1,2073,,,,
120010306,120010307,,1,2073,,,,
120010307,120010308,,1,1005,,,,
120010308,120010309,,1,2073,,,,
120010309,120010310,,1,1005,,,,
120010310,120010311,,1,2073,,,,
120010311,120010312,1,2,,,,,
120010312,120010313#120010314,,1,2073,,,,
120010313,120010315,,2,,,,,
120010314,120010315,,2,,,,,
120010315,120010316,,1,2073,,,,
120010316,120010317,,1,2073,,,,
120010317,120010318,,1,1005,,,,
120010318,120010319,,1,1005,,,,
120010319,120010320,,1,2073,,,,
120010320,120010321#120010323,,1,1005,,,,
120010321,120010322,,2,,,,,
120010322,120010325,,1,1005,,,,
120010323,120010324,,2,,,,,
120010324,120010325,,1,1005,,,,
120010325,120010326#120010327,,1,1005,,,,
120010326,120010328,,2,,,,,
120010327,120010328,,2,,,,,
120010328,,,1,1005,,,,
120010501,120010502,,1,1005,,,,
120010502,,,1,1005,,,,
120010701,120010702,,1,162601,,,,
120010702,120010703,,1,10048,,,,
120010703,120010704,,1,162601,,,,
120010704,120010705,,1,162601,,,,
120010705,120010706,,1,10048,,,,
120010706,120010707,,1,10048,,,,
120010707,120010708,,1,10048,,,,
120010708,120010709,,1,162601,,,,
120010709,120010710,,1,10048,,,,
120010710,,,1,162601,,,,
120010801,120010802,,1,1005,,,,
120010802,120010803,,1,1005,,,,
120010803,120010804,1,2,,,,,
120010804,120010805,,1,10045,,,,
120010805,120010806,,1,1005,,,,
120010806,120010807,,1,10045,,,,
120010807,120010808,,1,10045,,,,
120010808,120010809,,1,10045,,,,
120010809,120010810#120010811,,1,1005,,,,
120010810,120010812,,2,,,,,
120010811,120010812,,2,,,,,
120010812,120010813,,1,10045,,,,
120010813,120010814,,1,10045,,,,
120010814,120010815,,1,10045,,,,
120010815,120010816,,1,1005,,,,
120010816,120010817,1,2,,,,,
120010817,120010818,,1,1005,,,,
120010818,120010819,,1,1005,,,,
120010819,120010820,,1,10045,,,,
120010820,120010821#120010822,,1,10045,,,,
120010821,120010823,,2,,,,,
120010822,120010823,,2,,,,,
120010823,120010824,,1,10045,,,,
120010824,120010825,,1,10045,,,,
120010825,120010826,,1,1005,,,,
120010826,120010827,,1,10045,,,,
120010827,120010828,,1,10045,,,,
120010828,120010829,,1,1005,,,,
120010829,120010830,,1,10045,,,,
120010830,,,1,1005,,,,
120020201,120020202,,1,1005,,,,
120020202,,,1,1005,,,,
120020301,120020302,,1,1005,,,,
120020302,120020303,1,2,,,,,
120020303,120020304#120020305,,1,162701,,,,
120020304,120020306,,2,,,,,
120020305,120020306,,2,,,,,
120020306,120020307,,1,162701,,,,
120020307,120020308,,1,1005,,,,
120020308,120020309,,1,162701,,,,
120020309,120020310#120020311,,1,162701,,,,
120020310,120020312,,2,,,,,
120020311,120020312,,2,,,,,
120020312,120020313,,1,162701,,,,
120020313,120020314,,1,162701,,,,
120020314,120020315,,1,1005,,,,
120020315,120020316,,1,162701,,,,
120020316,,,1,162701,,,,
120020317,120020318,,1,1005,,,,
120020318,120020319,,1,1005,,,,
120020319,120020320,,1,162701,,,,
120020320,120020321,,1,162701,,,,
120020321,120020322,,1,162701,,,,
120020322,120020323,,1,162701,,,,
120020323,120020324,,1,162701,,,,
120020324,120020325,,1,1005,,,,
120020325,120020326,,1,1005,,,,
120020326,120020327,,1,162701,,,,
120020327,120020328,,1,162701,,,,
120020328,120020329,,1,162701,,,,
120020329,120020330,,1,162701,,,,
120020330,120020331,,1,1005,,,,
120020331,120020332,,1,162701,,,,
120020332,120020333,,1,1005,,,,
120020333,120020334,1,2,,,,,
120020334,120020335,,1,162701,,,,
120020335,120020336,,1,162701,,,,
120020336,,,1,162701,,,,
120020337,,,1,1005,,,,
120020338,,,1,1005,,,,
120020801,120020802,,1,1005,,,,
120020802,120020803,,1,1628,,,,
120020803,120020804#120020805,,1,1628,,,,
120020804,120020806,,2,,,,,
120020805,120020806,,2,,,,,
120020806,120020807,,1,1628,,,,
120020807,120020808,,1,1005,,,,
120020808,120020809#120020810,,1,1628,,,,
120020809,120020811,,2,,,,,
120020810,120020811,,2,,,,,
120020811,120020812,,1,1628,,,,
120020812,120020813,,1,1005,,,,
120020813,120020814,,1,1005,,,,
120020814,120020815#120020816,,1,1628,,,,
120020815,120020817,,2,,,,,
120020816,120020817,,2,,,,,
120020817,120020818,,1,1628,,,,
120020818,120020819,,1,1005,,,,
120020819,120020820,,1,1005,,,,
120020820,120020821,,1,1628,,,,
120020821,120020822,,1,1628,,,,
120020822,120020823,,1,1628,,,,
120020823,120020824#120020826,,1,1628,,,,
120020824,120020825,,2,,,,,
120020825,120020828,,1,1628,,,,
120020826,120020827,,2,,,,,
120020827,120020828,,1,1628,,,,
120020828,,,1,1005,,,,
120021001,120021002,,1,1005,,,,
120021002,120021008,,1,1628,,,,
120021008,120021003#120021005,,1,1005,,,,
120021003,120021004,,2,,,,,
120021004,120021007,,1,1005,,,,
120021005,120021006,,2,,,,,
120021006,120021007,,1,1005,,,,
120021007,,,1,1005,,,,
120021101,120021102,,1,10045,,,,
120021102,120021103,,1,10045,,,,
120021103,120021104,,1,1005,,,,
120021104,120021105,,1,1005,,,,
120021105,120021106,1,2,,,,,
120021106,120021107,,1,10045,,,,
120021107,120021108,,1,1005,,,,
120021108,120021109,,1,10045,,,,
120021109,120021110,,1,10045,,,,
120021110,120021111#120021112,,1,1005,,,,
120021111,120021113,,2,,,,,
120021112,120021113,,2,,,,,
120021113,,,1,10045,,,,
120030101,120030102,,1,1624,,,,
120030102,120030103,,1,1624,,,,
120030103,120030104,,1,1005,,,,
120030104,120030105,,1,1624,,,,
120030105,120030106,1,2,,,,,
120030106,120030107,,1,1624,,,,
120030107,120030108,,1,1624,,,,
120030108,120030109,,1,1005,,,,
120030109,120030110,,1,1624,,,,
120030110,120030111,,1,1624,,,,
120030111,120030112,,1,1624,,,,
120030112,120030113#120030114,,1,1005,,,,
120030113,120030115,,2,,,,,
120030114,120030115,,2,,,,,
120030115,120030116,,1,1624,,,,
120030116,120030117,,1,1624,,,,
120030117,120030118#120030119,,1,1005,,,,
120030118,120030120,,2,,,,,
120030119,120030120,,2,,,,,
120030120,120030121,,1,1624,,,,
120030121,120030122,1,2,,,,,
120030122,120030123,,1,1005,,,,
120030123,,,1,1005,,,,
120030201,120030202,,1,1005,,,,
120030202,120030203,,1,10045,,,,
120030203,120030204,,1,10045,,,,
120030204,120030205,,1,1005,,,,
120030205,120030206#120030208,,1,10045,,,,
120030206,120030207,,2,,,,,
120030207,,,1,10045,,,,
120030208,120030209,,2,,,,,
120030209,,,1,10045,,,,
120030401,120030402,,1,10045,,,,
120030402,120030403,,1,1005,,,,
120030403,120030404,,1,10045,,,,
120030404,120030405,,1,10045,,,,
120030405,120030426,,1,10045,,,,
120030426,120030427,,1,10045,,,,
120030427,120030406,,1,1005,,,,
120030406,120030407#120030409,,1,10045,,,,
120030407,120030408,,2,,,,,
120030408,120030411,,1,10045,,,,
120030409,120030410,,2,,,,,
120030410,120030411,,1,10045,,,,
120030411,120030412,,1,1005,,,,
120030412,120030413,,1,1005,,,,
120030413,120030414,,1,10045,,,,
120030414,120030415,,1,10045,,,,
120030415,120030416,,1,10045,,,,
120030416,120030417,,1,10045,,,,
120030417,120030418,,1,10045,,,,
120030418,120030419,,1,162601,,,,
120030419,120030420,,1,10045,,,,
120030420,120030421,,1,162601,,,,
120030421,120030422,,1,162601,,,,
120030422,120030423,,1,10045,,,,
120030423,120030424,,1,10045,,,,
120030424,120030425,,1,162601,,,,
120030425,,,1,162601,,,,
120030601,120030602,,1,10048,,,,
120030602,,,1,1005,,,,
120030801,120030802,,1,10048,,,,
120030802,120030803,,1,162601,,,,
120030803,120030804,,1,10048,,,,
120030804,120030805,,1,162601,,,,
120030805,120030806,,1,10048,,,,
120030806,120030807,,1,162601,,,,
120030807,120030808,,1,1627,,,,
120030808,120030809,,1,10045,,,,
120030809,120030810#120030811,,1,1005,,,,
120030810,120030812,,2,,,,,
120030811,120030812,,2,,,,,
120030812,120030813,,1,162601,,,,
120030813,120030814,,1,10045,,,,
120030814,120030815,,1,162601,,,,
120030815,120030816,,1,10045,,,,
120030816,120030817,,1,10045,,,,
120030817,120030818,,1,162601,,,,
120030818,120030819,,1,10045,,,,
120030819,120030820,,1,10045,,,,
120030820,120030821,,1,162601,,,,
120030821,120030822,,1,10045,,,,
120030822,120030823,,1,162601,,,,
120030823,120030824,,1,10045,,,,
120030824,120030825,,1,1005,,,,
120030825,120030826,,1,1005,,,,
120030826,120030827#120030829,,1,10045,,,,
120030827,120030828,,2,,,,,
120030828,120030831,,1,10045,,,,
120030829,120030830,,2,,,,,
120030830,120030831,,1,10045,,,,
120030831,120030832,,1,1005,,,,
120030832,120030833,,1,1005,,,,
120030833,120030834,,1,1005,,,,
120030834,120030835,,1,10045,,,,
120030835,120030836#120030837,,1,1005,,,,
120030836,120030838,,2,,,,,
120030837,120030838,,2,,,,,
120030838,120030839,,1,10045,,,,
120030839,120030840,,1,10045,,,,
120030840,120030841,1,2,,,,,
120030841,120030842,,1,10045,,,,
120030842,120030843,,1,10045,,,,
120030843,120030844,,1,1627,,,,
120030844,120030845,,1,10045,,,,
120030845,120030846,,1,10045,,,,
120030846,120030847,,1,1005,,,,
120030847,120030848,,1,10045,,,,
120030848,120030849,,1,1005,,,,
120030849,120030850,,1,1627,,,,
120030850,120030851,1,2,,,,,
120030851,120030852,,1,1627,,,,
120030852,,,1,10045,,,,
120030901,120030902,,1,1624,,,,
120030902,120030903#120030904,,1,1624,,,,
120030903,120030905,,2,,,,,
120030904,120030905,,2,,,,,
120030905,120030906,,1,1624,,,,
120030906,120030907,,1,1624,,,,
120030907,120030908,,1,1624,,,,
120030908,120030909,,1,1624,,,,
120030909,120030910,,1,1005,,,,
120030910,120030911,,1,1624,,,,
120030911,120030912,,1,1005,,,,
120030912,120030913,,1,1624,,,,
120030913,120030914,,1,1005,,,,
120030914,120030915,,1,1624,,,,
120030915,120030916,,1,1624,,,,
120030916,120030917#120030918,,1,1624,,,,
120030917,120030919,,2,,,,,
120030918,120030919,,2,,,,,
120030919,120030920,,1,1624,,,,
120030920,120030921#120030922,,1,1624,,,,
120030921,120030923,,2,,,,,
120030922,120030923,,2,,,,,
120030923,120030924,,1,1624,,,,
120030924,120030925,,1,1624,,,,
120030925,120030926,,1,1005,,,,
120030926,120030927,,1,1624,,,,
120030927,,,1,1624,,,,
610045101,610045102,,1,10045,,,,
610045102,,,1,1005,,,,
610045201,610045202,,1,10045,,,,
610045202,,,1,10045,,,,
610045301,610045302,,1,10045,,,,
610045302,,,1,10045,,,,
610045401,610045402,,1,10045,,,,
610045402,,,1,1005,,,,
610045501,,,1,1005,,,,
610045502,,,1,1005,,,,
610045503,,,1,1005,,,,
610045601,,,1,1005,,,,
610045602,,,1,1005,,,,
610045603,610045604,,1,1005,,,,
610045604,,,1,1005,,,,
610045701,,,1,1005,,,,
610045702,,,1,1005,,,,
120020901,,,1,1005,,,,
120021201,,,1,1005,,,,
120021301,,,1,1005,,,,
120021901,120021902,,1,1005,,,,
120021902,,,1,1005,,,,
120022001,120022002,,1,1005,,,,
120022002,,,1,1005,,,,
120004201,120004202,,1,10045,,,,
120004202,,,1,10045,,,,
120004501,120004502,,1,1624,,,,
120004502,,,1,1624,,,,
120020401,120020402,1,2,,,,,
120020402,120020403,,1,2013,,,,
120020403,120020404#120020406,,1,2013,,,,
120020404,120020405,,2,,,,,
120020405,120020408,,1,2013,,,,
120020406,120020407,,2,,,,,
120020407,120020408,,1,2013,,,,
120020408,,,1,2013,,,,
120004301,,,1,2073,,,,
120020501,120020502,1,2,,,,,
120020502,120020503,,1,2090,,,,
120020503,120020504,,1,2090,,,,
120020504,120020505,1,2,,,,,
120020505,120020506,,1,2090,,,,
120020506,120020507,,1,2090,,,,
120020507,120020508,,1,2090,,,,
120020508,,,1,2090,,,,
120020601,120020602,1,2,,,,,
120020602,120020603,,1,2072,,,,
120020603,120020604,,1,2072,,,,
120020604,120020605#120020606,,1,2072,,,,
120020605,120020607,,2,,,,,
120020606,120020607,,2,,,,,
120020607,120020608,,1,2072,,,,
120020608,120020609,,1,2072,,,,
120020609,,,1,2072,,,,
120004401,120004402,,1,1628,,,,
120004402,,,1,1628,,,,
