台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	情绪模组ID	动作ID	眼睛表情路径	是否眨眼
3740703	3740704		1	1001				
3740704	3740705		1	1005				
3740705	3740706		1	1001				
3740706	3740707		1	1001				
3740707	3740708,3740709,3740710		1	1001				
3740708	3740711		2					
3740709	3740711		2					
3740710	3740711		2					
3740711	3740712		1	1001				
3740712	3740713		1	1005				
3740713	3740714		1	1001				
3740714			1	1001				
3740201	3740202		1	1001				
3740202	3740203		1	1001				
3740203	3740204		1	1161				
3740204	3740205		1	1001				
3740205	3740206		1	1161				
3740206	3740207		1	1161				
3740207	3740208		1	1001				
3740208	3740209		1	1001				
3740209	3740210		1	1161				
3740210	3740211		1	1001				
3740211	3740212		1	1161				
3740212	3740213		1	1001				
3740213	3740214		1	1161				
3740214	3740215		1	1001				
3740215	3740216		1	1001				
3740216	3740217		1	1161				
3740217	3740218		1	1161				
3740218	3740219		1	1001				
3740219	3740220		1	1001				
3740220	3740221		1	1001				
3740221	3740222		1	1001				
3740222	3740223		1	1161				
3740223			1	1001				
3740301	3740302		1	1001				
3740302	3740303		1	1001				
3740303	3740304		1	1001				
3740304	3740305		1	1001				
3740305			1	1001				
3740306			1	1001				
3740401	3740402,3740404		1	1161				
3740402	3740403		2					
3740403	3740406		1	1161				
3740404	3740405		2					
3740405	3740406		1	1161				
3740406	3740411		1	1161				
3740411	3740412	1	2					
3740412	3740413		1	1161				
3740413	3740414		1	1161				
3740414	3740415		1	1161				
3740415	3740416		1	1161				
3740416	3740417		1	1161				
3740417	3740418,3740419,3740420		1	1161				
3740418	3740422		2					
3740419	3740422		2					
3740420	3740421		2					
3740421	3740422		1	1005				
3740422	3740423		1	1161				
3740423			1	1161				
3750101	3750102		1	1001				
3750102	3750103		1	1005				
3750103	3750104		1	1001				
3750104	3750105		1	1001				
3750105	3750106		1	1001				
3750106	3750107		1	1005				
3750107	3750108		1	1001				
3750108	3750109		1	1001				
3750109	3750110		1	1001				
3750110	3750111	1	2					
3750111	3750112		1	1001				
3750112	3750113	1	2					
3750113	3750114		1	1001				
3750114	3750115		1	1001				
3750115	3750116		1	1001				
3750116	3750117		1	1001				
3750117	3750118		1	1005				
3750118	3750119		1	1001				
3750119	3750120		1	1001				
3750120	3750121		1	1005				
3750121	3750122		1	1001				
3750122	3750123	1	2					
3750123	3750124		1	1001				
3750124	3750125		1	1001				
3750125	3750126	1	2					
3750126	3750127		1	1001				
3750127	3750128		1	1005				
3750128	3750129	1	2					
3750129	3750130,3750131		1	1001				
3750130			2					
3750131			2					
3750140			1	1001				
3750141			1	1001				
3750201			1	1001				
3750202	3750203		1	1164				
3750203			1	1005				
3760301	3760302		1	1001				
3760302	3760303		1	1005				
3760303	3760304		1	1001				
3760304	3760305		1	1001				
3760305			1	1005				
3750300			1	1005				
3750301			1	902				
3750302			1	902				
3750303			1	1005				
3750304			1	902				
3750305			1	1005				
3750306			1	902				
3750307			1	902				
3750308			2					
3750309			1	1005				
3750310			1	1005				
3750311			1	1001				
3750312			1	1005				
3750313			2					
3750502			1	1164				
3750503			1	1164				
3750504			1	1005				
3750521			1	1005				
3750522			1	1005				
3750523			1	1005				
3750506			1	1005				
3750507			1	1005				
3750508			1	1001				
3750509			1	1001				
3760401	3760402		1	1465				
3760402	3760403		1	1009				
3760403	3760404		1	1465				
3760404	3760405		1	1001				
3760405	3760406		1	1009				
3760406	3760407		1	1009				
3760407	3760408		1	1001				
3760408	3760409		1	1009				
3760409	3760410		1	1465				
3760410			1	1009				
3760411			1	1009				
3760601	3760602		1	1162				
3760602	3760603		1	1009				
3760603	3760604		1	1163				
3760604	3760605		1	1009				
3760605	3760606		1	1163				
3760606	3760607		1	1009				
3760607	3760608		1	1162				
3760608	3760609		1	1009				
3760609			1	1163				
3760701	3760702		1	1001				
3760702	3760703		1	1009				
3760703	3760704		1	1001				
3760704	3760705		1	1009				
3760705	3760706		1	1001				
3760706	3760707		1	1009				
3760707	3760708,3760710		1	1001				
3760708	3760709		2					
3760709	3760711		1	1001				
3760710	3760711		2					
3760711	3760712		1	1001				
3760712	3760713		1	1001				
3760713	3760714		1	1001				
3760714	3760715		1	1009				
3760715	3760716		1	1009				
3760716	3760717		1	1009				
3760717	3760718		1	1005				
3760718	3760719		1	1001				
3760719	3760720		1	1009				
3760720	3760721,3760722		1	1009				
3760721	3760723		2					
3760722	3760723		2					
3760723	3760724		1	1009				
3760724	3760725		1	1009				
3760725	3760726		1	1009				
3760726	3760727		1	1009				
3760727	3760728		1	1009				
3760728	3760729		1	1001				
3760729	3760730		1	1009				
3760730	3760731		1	1009				
3760731	3760732		1	1009				
3760732	3760733		1	1001				
3760733	3760734		1	1009				
3760734	3760735		1	1001				
3760735	3760736		1	1009				
3760736	3760737		1	1001				
3760737	3760738		1	1009				
3760738	3760739		1	1001				
3760739	3760740		1	1009				
3760740	3760741		1	1009				
3760741	3760742		1	1001				
3760742	3760743		1	1001				
3760743	3760744		1	1009				
3760744	3760745		1	1009				
3760745	3760746		1	1009				
3760746	3760747		1	1009				
3760747	3760748		1	1009				
3760748	3760749		1	1001				
3760749	3760750		1	1009				
3760750	3760751		1	1009				
3760770			1	1001				
3760771			1	1001				
3770201	3770202		1	1001				
3770202	3770203,3770204		1	1006				
3770203	3770205		2					
3770204	3770205		2					
3770205	3770206		1	1009				
3770206	3770207		1	1009				
3770207	3770208		1	1009				
3770208	3770209		1	1006				
3770209	3770210		1	1006				
3770210	3770211		1	1006				
3770211	3770212		1	1001				
3770212	3770213		1	1001				
3770213	3770214		1	1005				
3770214	3770215		1	1009				
3770215	3770216		1	1009				
3770216	3770217		1	1006				
3770217	3770218		1	1009				
3770218	3770219		1	1006				
3770219	3770220		1	1006				
3770220	3770221		1	1006				
3770221	3770222		1	1006				
3770222	3770223		1	1006				
3770223	3770224		1	1006				
3770224	3770225		1	1009				
3770225	3770226		1	1009				
3770226	3770227		1	1009				
3770227	3770228		1	1006				
3770228	3770229,3770230		1	1009				
3770229	3770231		2					
3770230	3770231		2					
3770231	3770232		1	1006				
3770232	3770233		1	1009				
3770233	3770234		1	1005				
3770234	3770235		1	1006				
3770235	3770236		1	1001				
3770236	3770237		1	1006				
3770237	3770238		1	1006				
3770238	3770239,3770240		1	1001				
3770239	3770241		2					
3770240	3770241		2					
3770241	3770242		1	1006				
3770242	3770243		1	1006				
3770243	3770244		1	1006				
3770244	3770245		1	1009				
3770245	3770246		1	1009				
3770246	3770247		1	1006				
3770247	3770248		1	1006				
3770248	3770249		1	1005				
3770249	3770250		1	1009				
3770250			1	1009				
3770251			2					
3770252			2					
3771201			1	1001				
3771202			1	1001				
3771203			1	1001				
3771204			1	1001				
3771205			1	1009				
3771206			1	1001				
3771207			1	1009				
3771208			1	1009				
3771209			1	1005				
3771210			1	1009				
3771211			1	1009				
3771212			1	1009				
3770401			1	1009				
3770402			1	1001				
3770301			1	1009				
3770302			1	1001				
3770303			1	1009				
3770304			1	1001				
3780101			1	1006				
3780102			2					
3780103			2					
3950401			1	1008				
3950402			1	1006				
3790201	3790202		1	1001				
3790202	3790203		1	1001				
3790203	3790204		1	1001				
3790204	3790205		1	1006				
3790205	3790206		1	1001				
3790206	3790207		1	1001				
3790207	3790208		1	1001				
3790208	3790209		1	1009				
3790209	3790210		1	1005				
3790210	3790211		1	1005				
3790211	3790212		1	1001				
3790212	3790213		1	1005				
3790213	3790214		1	1001				
3790214	3790215		1	1001				
3790215	3790216,3790217		1	1001				
3790216	3790218		2					
3790217	3790218		2					
3790218	3790219		1	1001				
3790219	3790220		1	1001				
3790220	3790221		1	1001				
3790221			2					
3790222	3790302		1	1001				
3790301			1	1001				
3790302		1	2					
3790401	3790402		1	1001				
3790402	3790403		1	1006				
3790403	3790404		1	1005				
3790404	3790405		1	1006				
3790405	3790406		1	1001				
3790406	3790407,3790409,3790410		1	1001				
3790407	3790408		2					
3790408	3790411		1	1005				
3790409	3790411		2					
3790410	3790411		2					
3790411	3790412		1	1001				
3790412	3790413		1	1001				
3790413	3790414		1	1006				
3790414	3790415		1	1005				
3790415	3790416		1	1006				
3790416	3790417		1	1006				
3790417	3790418	1	2					
3790418	3790419		1	1001				
3790419	3790420		1	1001				
3790420	3790421		1	1005				
3790421	3790422		1	1001				
3790422	3790423		1	1005				
3790423			1	1005				
3790501			1	1001				
3790502			1	1006				
3790503			1	1009				
3800101			1	1006				
3800102			1	1009				
3800103			1	1009				
3800104			1	1005				
3800105			1	1006				
3800106			1	1006				
3800107			1	1009				
3800108			1	1009				
3800109			1	1009				
3800110			1	1009				
3800111			1	1009				
3800112			1	1005				
3800113	3800114		1	1005				
3800114	3800115		1	1009				
3800115			1	1009				
3810101			1	1006				
3810102			1	1005				
3810103			1	1006				
3810104			1	1006				
3810105			1	1005				
3810106			1	1006				
3810107			1	1006				
3810108			1	1005				
3810109			1	1006				
3810110			1	1005				
3810111			1	1006				
3810112			1	1005				
3810113			1	1006				
3810114			1	1005				
3810115			1	1009				
3810116			1	1009				
3810117			1	1005				
3810118	3810119		1	1005				
3810119	3810120		1	1006				
3810120			1	1005				
3820201			1	1009				
3820202			1	1009				
3820203			1	1005				
3820204			1	1009				
3820205			1	1009				
3820206			1	1009				
3820207			1	1005				
3820208			1	1009				
3820209			1	1009				
3820210			1	1009				
3820211			1	1009				
3820212			1	1009				
3820213			1	1005				
3820214			1	1005				
3820215			1	1005				
3820216			1	1009				
3820217			1	1009				
3820101			1	1005				
3820102			1	1005				
3830201	3830202		1	1005				
3830202	3830203		1	1005				
3830203	3830204		1	1001				
3830204	3830205		1	1001				
3830205	3830206		1	1001				
3830206	3830207		1	1001				
3830207	3830208		1	1001				
3830208	3830209		1	1006				
3830209	3830210		1	1009				
3830210			1	1001				
3830211	3830302		1	1001				
3830301			1	1001				
3830302		1	2					
3830401	3830402		1	1005				
3830402	3830403		1	1006				
3830403	3830404		1	1001				
3830404	3830405		1	1001				
3830405	3830406		1	1006				
3830406	3830407		1	1006				
3830407	3830408		1	1006				
3830408	3830409		1	1009				
3830409	3830410		1	1006				
3830410	3830411		1	1001				
3830411	3830412		1	1001				
3830412	3830413		1	1005				
3830413	3830414,3830415,3830416		1	1005				
3830414	3830418		2					
3830415	3830418		2					
3830416	3830417		2					
3830417	3830418		1	1006				
3830418	3830419		1	1009				
3830419	3830420		1	1005				
3830420	3830421		1	1009				
3830421	3830422		1	1009				
3830422	3830423		1	1001				
3830423	3830424		1	1001				
3830424	3830425		1	1006				
3830425	3830426		1	1006				
3830426	3830427		1	1005				
3830427			1	1006				
3830501	3830502,3830507,3830512		1	1001				
3830502	3830503		2					
3830503	3830504		1	1001				
3830504	3830505		1	1001				
3830505	3830506		1	1001				
3830506			1	1001				
3830507	3830508		2					
3830508	3830509		1	1001				
3830509	3830510		1	1001				
3830510	3830511		1	1001				
3830511			1	1001				
3830512	3830513		2					
3830513			1	1001				
3830514	3830515,3830520,3830525		1	1006				
3830515	3830516		2					
3830516	3830517		1	1006				
3830517	3830518		1	1006				
3830518	3830519		1	1006				
3830519			1	1006				
3830520	3830521		2					
3830521	3830522		1	1006				
3830522	3830523		1	1006				
3830523	3830524		1	1006				
3830524			1	1006				
3830525	3830526		2					
3830526			1	1006				
3830527	3830528,3830532,3830536		1	1009				
3830528	3830529		2					
3830529	3830530		1	1009				
3830530	3830531		1	1009				
3830531			1	1009				
3830532	3830533		2					
3830533	3830534		1	1009				
3830534	3830535		1	1009				
3830535			1	1009				
3830536	3830537		2					
3830537			1	1009				
3840201	3840202		1	1009				
3840202	3840203		1	1005				
3840203	3840204		1	1001				
3840204	3840205		1	1001				
3840205	3840206		1	1006				
3840206	3840207		1	1006				
3840207	3840208		1	1009				
3840208	3840209		1	1009				
3840209	3840210		1	1001				
3840210			1	1001				
3840301			1	1001				
3840302			1	1177				
3840303			1	1001				
3840304			1	1001				
3840305			1	1177				
3840306			1	1006				
3840307			1	1005				
3840308			1	1178				
3840309			1	1178				
3840310			1	1178				
3840311			1	1177				
3840312			1	1178				
3840313			1	1178				
3840314			1	1177				
3840315			1	1001				
3840316			1	1177				
3840317			1	1177				
3840318			1	1001				
3840322			1	1177				
3840331			1	1177				
3840332			1	1177				
3840333			1	1001				
3840334			1	1001				
3840335			1	1177				
3840336			1	1006				
3840337			1	1005				
3840338			1	1178				
3840339			1	1178				
3840340			1	1178				
3840341			1	1001				
3840342			1	1177				
3840343			1	1177				
3840344			1	1178				
3840345			1	1178				
3840346			1	1177				
3840347			1	1177				
3840348			1	1177				
3840349			1	1001				
3840360			1	1178				
3840361			1	1178				
3840362			1	1178				
3840363			1	1001				
3840350			1	1178				
3840351			1	1178				
3840352			1	1178				
3840401	3840402		1	1006				
3840402	3840403		1	1001				
3840403	3840404		1	1001				
3840404	3840405		1	1009				
3840405	3840406		1	1009				
3840406	3840407		1	1001				
3840407	3840408,3840410		1	1001				
3840408	3840409		2					
3840409	3840413		1	1009				
3840410	3840411		2					
3840411	3840412		1	1009				
3840412	3840413		1	1009				
3840413	3840414		1	1006				
3840414	3840415		1	1009				
3840415	3840416		1	1006				
3840416	3840417		1	1009				
3840417	3840418		1	1005				
3840418	3840419		1	1009				
3840419	3840420		1	1005				
3840420	3840421		1	1005				
3840421	3840422		1	1001				
3840422	3840423		1	1009				
3840423	3840424		1	1009				
3840424	3840425		1	1009				
3840425			1	1009				
3840601	3840602		1	1001				
3840602	3840603		1	1001				
3840603	3840604		1	1001				
3840604	3840605		1	1001				
3840605	3840606,3840608,3840610		1	1001				
3840606	3840607		2					
3840607	3840612		1	1001				
3840608	3840609		2					
3840609	3840613		1	1001				
3840610	3840611		2					
3840611	3840612		2					
3840612	3840613		1	1001				
3840613	3840614		1	1001				
3840614	3840615		1	1001				
3840615	3840616		1	1001				
3840616	3840617		1	1001				
3840617	3840618		1	1001				
3840618	3840619		1	1009				
3840619	3840620		1	1009				
3840620	3840621		1	1006				
3840621	3840622		1	1006				
3840622	3840623		1	1001				
3840623	3840624		1	1009				
3840624	3840625		1	1006				
3840625	3840626		1	1001				
3840626	3840627		1	1001				
3840627	3840628,3840630		1	1005				
3840628	3840628		2					
3840629	3840633		1	1001				
3840630	3840631		2					
3840631	3840632		1	1001				
3840632	3840633		1	1001				
3840633	3840634		1	1001				
3840634	3840635		1	1001				
3840635	3840636		1	1001				
3840636	3840637		1	1001				
3840637	3840638		1	1001				
3840638	3840639		1	1001				
3840639	3840640		1	1005				
3840640	3840641,3840642		1	1005				
3840641	3840643		2					
3840642	3840643		2					
3840643	3840644		1	1009				
3840644	3840645		1	1009				
3840645	3840646		1	1006				
3840646	3840647		1	1005				
3840647	3840648		1	1005				
3840648	3840649		1	1009				
3840649	3840650		1	1001				
3840650			1	1001				
3840801			1	1001				
3840802			1	1006				
3840803			1	1009				
3840701			1	1001				
3840702			1	1006				
3840703	3840704		1	1009				
3840704			1	1009				
3840705			2					
3840706			2					
3840707			1	1005				
3840708			1	1009				
3970201	3970202		1	1009				
3970202	3970203		1	1009				
3970203	3970204		1	1001				
3970204	3970205		1	1005				
3970205	3970206		1	1001				
3970206	3970207		1	1001				
3970207	3970208		1	1001				
3970208	3970209		1	1001				
3970209	3970210		1	1006				
3970210	3970211		1	1005				
3970211	3970212		1	1005				
3970212	3970213		1	1001				
3970213	3970214,3970215		1	1001				
3970214	3970216		2					
3970215	3970216		2					
3970216	3970217		1	1001				
3970217	3970218		1	1009				
3970218	3970219		1	1009				
3970219	3970220		1	1009				
3970220	3970221		1	1006				
3970221		1	2					
3970301			1	1005				
3970302			1	1005				
3970401	3970402		1	1001				
3970402	3970403		1	1001				
3970403	3970404		1	1001				
3970404	3970405		1	1001				
3970405	3970406,3970408		1	1001				
3970406	3970407		2					
3970407	3970410		1	1001				
3970408	3970409		2					
3970409	3970410		1	1001				
3970410	3970411		1	1001				
3970411	3970412		1	1001				
3970412	3970413		1	1001				
3970413	3970414		1	1001				
3970414	3970415		1	1001				
3970415	3970416		1	1009				
3970416	3970417		1	1009				
3970417	3970418		1	1006				
3970418	3970419		1	1006				
3970419	3970420		1	1001				
3970420	3970421		1	1009				
3970421	3970422		1	1006				
3970422	3970423		1	1001				
3970423	3970424		1	1001				
3970424	3970425,3970427		1	1005				
3970425	3970426		2					
3970426	3970430		1	1001				
3970427	3970428		2					
3970428	3970429		1	1001				
3970429	3970430		1	1001				
3970430	3970431		1	1001				
3970431	3970432		1	1001				
3970432	3970433		1	1005				
3970433	3970434,3970435		1	1005				
3970434	3970436		2					
3970435	3970436		2					
3970436	3970437		1	1009				
3970437	3970438		1	1009				
3970438	3970439		1	1006				
3970439	3970440		1	1005				
3970440	3970441		1	1009				
3970441	3970442		1	1001				
3970442			1	1001				
3880101	3880102		1	1005				
3880102	3880103		1	1005				
3880103	3880104		1	1001				
3880104	3880105		1	1001				
3880105	3880106		1	1001				
3880106			1	1006				
3880202			1	1001				
3880203			1	1001				
3880204			1	1006				
3880205			1	1006				
3880301	3880302		1	1001				
3880302	3880303		1	1001				
3880303	3880304		1	1001				
3880304	3880305		1	1009				
3880305	3880306		1	1009				
3880306	3880307		1	1001				
3880307			1	1001				
3880401	3880402		1	1005				
3880402	3880403		1	1006				
3880403			1	1006				
3890101			1	1005				
3890102			1	1005				
3890103			1	1001				
3890104			1	1005				
3890301	3890302		1	1005				
3890302	3890303		1	1001				
3890303	3890304		1	1005				
3890304	3890305		1	1001				
3890305	3890306		1	1005				
3890306			1	1001				
3890401			1	1005				
3890402			1	1005				
3890403			1	1009				
3890404			1	1009				
3890405			1	1001				
3890406			1	1001				
3890407			1	1001				
3890408			1	1005				
3890409			1	1005				
3890501			1	1005				
3890502			1	1005				
3890601	3890602		1	1001				
3890602	3890603		1	1005				
3890603	3890604		1	1001				
3890604	3890605		1	1001				
3890605	3890606		1	1001				
3890606	3890607		1	1001				
3890607	3890608		1	1001				
3890608	3890609		1	1009				
3890609	3890610		1	1009				
3890610	3890611		1	1006				
3890611			1	1006				
3902101			1	1009				
3902201	3902202		1	1001				
3902202			1	1001				
3902301			1	1006				
3900401	3900402		1	1001				
3900402	3900403		1	1001				
3900403	3900404		1	1006				
3900404	3900405		1	1006				
3900405	3900406		1	1006				
3900406	3900407		1	1005				
3900407	3900408		1	1001				
3900408			1	1005				
3902401			1	1009				
3902501	3902502		1	1001				
3902502			1	1001				
3902601			1	1006				
3900801			1	1005				
3900802			1	1005				
3900803			1	1005				
3910801			1	1005				
3910802			1	1005				
3920801			1	1005				
3920802			1	1005				
3930101	3930102,3930103		1	1001				
3930102	3930104		2					
3930103	3930104		2					
3930104	3930105		1	1001				
3930105	3930106		1	1006				
3930106	3930107		1	1006				
3930107	3930108,3930109		1	1006				
3930108	3930110		2					
3930109	3930110		2					
3930110	3930111		1	1005				
3930111	3930112		1	1005				
3930112	3930113		1	1005				
3930113	3930114,3930117,3930120		1	1009				
3930114	3930115		2					
3930115	3930116		1	1005				
3930116	3930121		1	1005				
3930117	3930118		2					
3930118	3930119		1	1005				
3930119	3930121		1	1005				
3930120	3930121		2					
3930121	3930122		1	1001				
3930122	3930123		1	1005				
3930123	3930124		1	1001				
3930124	3930125		2					
3930125	3930126		1	1001				
3930126	3930127		1	1001				
3930127	3930128		1	1001				
3930128	3930129		1	1001				
3930129	3930130		1	1001				
3930130	3930131		1	1001				
3930131	3930132		1	1001				
3930132	3930133		1	1005				
3930133	3930134		1	1001				
3930134	3930135,3930136		1	1001				
3930135	3930137		2					
3930136	3930137		2					
3930137			1	1005				
3930201	3930202		1	1001				
3930202			1	1001				
3930301	3930302		1	1009				
3930302			1	1009				
3930401	3930402		1	1006				
3930402			1	1006				
3960101			1	1005				
3960102			1	1001				
3960103			1	1010				
3960104			1	1010				
3960105			1	1001				
3960106			1	1001				
3960107			1	1001				
3960108			1	1001				
3960109			1	1010				
3960110			1	1010				
3960111			1	1001				
3960112			1	1001				
3960113			1	1001				
3960114			1	1001				
3960115			1	1006				
3960116			1	1006				
3960117			1	1006				
3960118			1	1006				
3960119			1	1006				
3960120			1	1006				
3960121			1	1006				
3960122			1	1001				
3960123			1	1001				
3960124			1	1001				
3960125			1	1001				
3960126			2					
3960127			1	1001				
3960128			1	1006				
3960129			1	1009				
3960130			1	1001				
3960131			1	1001				
3960132			1	1006				
3960133			1	1009				
3960134			2					
3960135			1	1001				
3960136			1	1006				
3960137			1	1001				
3960138			1	1009				
3960139			2					
3980101	3980102		1	1002				
3980102	3980103		1	1005				
3980103	3980104		1	1002				
3980104	3980105,3980108		1	1002				
3980105	3980106		2					
3980106	3980107		1	1002				
3980107	3980111		1	1002				
3980108	3980109		2					
3980109	3980110		1	1002				
3980110	3980111		1	1002				
3980111	3980112		1	1005				
3980112	3980113		1	1002				
3980113	3980114		1	1005				
3980114	3980115		1	1002				
3980115	3980116		1	1002				
3980116	3980117		1	1005				
3980117	3980118,3980121		1	1002				
3980118	3980119		2					
3980119	3980120		1	1002				
3980120	3980123		1	1002				
3980121	3980122		2					
3980122	3980123		1	1002				
3980123	3980124		1	1002				
3980124	3980125		1	1005				
3980125	3980126		1	1002				
3980126	3980127		1	1002				
3980127	3980128		1	1002				
3980128	3980129		1	1002				
3980129	3980130		1	1005				
3980130	3980131		1	1002				
3980131			1	1002				
3982001	3982002		1	1002				
3982002	3982003		1	1002				
3982003	3982004		1	1002				
3982004			1	1002				
3982101	3982102		1	143301				
3982102	3982103		1	143301				
3982103	3982104		1	143301				
3982104	3982105		1	143301				
3982105			1	143301				
3982201	3982202		1	144101				
3982202	3982203		1	144101				
3982203			1	144101				
3980201	3980202		1	142901				
3980202	3980203		1	142901				
3980203	3980204		1	142901				
3980204			1	142901				
3980205			1	142901				
3980301	3980302		1	146101				
3980302	3980303		1	146101				
3980303	3980304		1	146101				
3980304			1	146101				
3980306			1	146101				
3980401	3980402		1	140901				
3980402	3980403		1	140901				
3980403	3980404		1	140901				
3980404	3980405		1	140901				
3980405	3980406		2					
3980406	3980407		1	140901				
3980407	3980408		1	140901				
3980408	3980409		1	140901				
3980409			1	140901				
3980411			1	140901				
3980701	3980702		1	1419				
3980702	3980703,3980705		1	1004				
3980703	3980704		2					
3980704	3980707		1	1004				
3980705	3980706		2					
3980706	3980707		1	1004				
3980707	3980708		1	1004				
3980708	3980709		1	1005				
3980709	3980710,3980714		1	1004				
3980710	3980711		2					
3980711	3980712		1	1004				
3980712	3980713		1	1005				
3980713	3980717		1	1004				
3980714	3980715		2					
3980715	3980716		1	1004				
3980716	3980717		1	1004				
3980717	3980718		1	1005				
3980718	3980719		1	1004				
3980719	3980720		1	1004				
3980720	3980721,3980722		1	1004				
3980721	3980723		2					
3980722	3980723		2					
3980723	3980724		1	1004				
3980724	3980725		1	1004				
3980725	3980726		1	1004				
3980726	3980727		1	1005				
3980727	3980728		1	1004				
3980728	3980729		1	1004				
3980729	3980730		1	1004				
3980730	3980731		1	1004				
3980731	3980732		1	1005				
3980732	3980733		1	1004				
3980733	3980734		1	1005				
3980734	3980735		1	1004				
3980735	3980736		1	1004				
3980736	3980737	1	2					
3980737	3980738		1	1004				
3980738	3980739		1	1004				
3980739	3980740,3980742		1	1002				
3980740	3980741		2					
3980741	3980744		1	1002				
3980742	3980743		2					
3980743	3980744		1	1002				
3980744	3980745		1	1002				
3980745			1	1002				
3980901	3980902		1	1002				
3980902	3980903		1	1005				
3980903	3980904,3980905		1	1002				
3980904	3980906		2					
3980905	3980906		2					
3980906	3980907,3980908		1	1002				
3980907	3980909		2					
3980908	3980909		2					
3980909	3980910		1	1002				
3980910	3980911		1	1002				
3980911	3980912		1	1005				
3980912	3980913		1	1002				
3980913	3980914		1	1002				
3980914			1	1002				
3981001	3981002		1	144301				
3981002			1	144301				
3981101	3981102		1	144301				
3981102	3981103		1	144301				
3981103			1	144301				
3960201	3960202		1	1006				
3960202	3960203		1	1008				
3960203	3960204		1	1008				
3960204	3960205		1	1008				
3960205	3960206		1	1008				
3960206	3960207		1	1006				
3960207	3960208		1	1006				
3960208	3960209		1	1006				
3960209	3960210		1	1006				
3960210	3960211		1	1008				
3960211	3960212		1	1008				
3960212	3960213		1	1005				
3960213			1	1008				
3960301	3960302		1	1008				
3960302	3960303		1	1005				
3960303	3960304		1	1001				
3960304	3960305		1	1008				
3960305	3960306		1	1008				
3960306	3960307		1	1008				
3960307	3960308		1	1001				
3960308	3960309		1	1001				
3960309	3960310		1	1008				
3960310	3960311		1	1008				
3960311	3960312		1	1005				
3960312	3960313		1	1008				
3960313			1	1008				
3960401			1	1001				
3960402			1	1001				
3960403			1	1001				
3960404			1	1001				
3960405			1	1005				
3960406			1	1005				
3960407			1	1005				
3960801			1	1001				
3960802			2					
3960803			1	1008				
3960804			1	1001				
3960805			2					
3960806			2					
3960807			2					
3960808			1	1001				
3960809			2					
3960810			1	1005				
3960811			1	1005				
3960812			2					
3960813			1	1001				
3960814			2					
3960815			1	1005				
3960816			1	1001				
3960817			1	1001				
3960818			2					
3960819			2					
3960820			2					
3960821			1	1001				
3960822			2					
3960823			2					
3960824			2					
3960825			1	1001				
3960826			1	1001				
3960827			1	1001				
3960828			2					
3960829			1	1001				
3960830			2					
3960831			2					
3960832			2					
3960833			2					
3960834			1	1001				
3960835			2					
3960836			2					
3960837			1	1001				
3960838			1	1001				
3960839			1	1001				
3960840			1	1001				
3960841			1	1001				
3960842			2					
3960843			1	1001				
3960844			2					
3960845			2					
3960846			1	1001				
3960847			1	1001				
3960848			1	1001				
3960849			1	1001				
3960850			1	1001				
3960851			2					
3960852			2					
3960853			2					
3960854			1	1001				
3960855			1	1001				
3960856			2					
3960857			2					
3960858			2					
3960859			2					
3960860			2					
3960861			2					
3960862			2					
3960863			2					
3960864			2					
3960865			2					
3960866			2					
3960867			2					
3960501	3960502,3960505		1	1008				
3960502	3960503		2					
3960503	3960504		1	1008				
3960504	3960510		1	1008				
3960505	3960506		2					
3960506	3960507		1	1008				
3960507	3960508		1	1005				
3960508	3960509		1	1008				
3960509	3960510		1	1005				
3960510	3960511		1	1008				
3960511	3960512		1	1008				
3960512	3960513		1	1005				
3960513	3960514		1	1008				
3960514	3960515,3960516		1	1008				
3960515	3960517		2					
3960516	3960517		2					
3960517	3960518		1	1005				
3960518			1	1005				
3960001	3960002		1	1008				
3960002	3960003		1	1008				
3960003			1	1008				
3960601	3960602		1	1001				
3960602	3960603		1	1001				
3960603	3960604	1	2					
3960604	3960605		1	1001				
3960605	3960606		1	1001				
3960606	3960607		1	1001				
3960607	3960608		1	1001				
3960608	3960609		1	1005				
3960609	3960610		1	1001				
3960610	3960611		1	1001				
3960611	3960612	1	2					
3960612	3960613,3960614		1	1001				
3960613	3960615		2					
3960614	3960615		2					
3960615	3960616		1	1005				
3960616	3960617		1	1001				
3960617	3960618		1	1001				
3960618	3960619		1	1005				
3960619	3960620		1	1001				
3960620	3960621		1	1001				
3960621	3960622	1	2					
3960622	3960623		1	1001				
3960623	3960624		1	1001				
3960624	3960625		1	1001				
3960625	3960626		1	1001				
3960626	3960627		1	1001				
3960627	3960628		1	1001				
3960628	3960629		1	1001				
3960629	3960630		1	1005				
3960630	3960631		1	1001				
3960631	3960632		1	1001				
3960632	3960633		1	1005				
3960633	3960634,3960636		1	1001				
3960634	3960635		2					
3960635	3960638		1	1001				
3960636	3960637		2					
3960637	3960638		1	1001				
3960638	3960639		1	1001				
3960639	3960640		1	1001				
3960640	3960641,3960642		1	1001				
3960641	3960643		2	主角				
3960642	3960643		2	主角				
3960643			1	1001				
3960701	3960702,3960707,3960715,3960727,3960741		1	1001				
3960702	3960703		2					
3960703	3960704		1	1001				
3960704	3960705		1	1001				
3960705	3960706		1	1001				
3960706	3960701		1	1001				
3960707	3960708		2					
3960708	3960709		1	1001				
3960709	3960710		1	1001				
3960710	3960711,3960712		1	1001				
3960711	3960713		2					
