ID,名称$text_name_Name,Prefab路径,Prefab_Remote路径,Controller路径,Controller_Remote路径,默认阵营,类型,描述,JSON名称,能否移动,是否有音响,是否能装备,能否交互,视距等级,服务器脚本,ItemJSON名称,联机动态属性ID,ChainID,编辑器可用,是否含有动态屏障
70290418,小草神殿树,ART/Others/Gadget/SceneObject/Tree/SceneObj_Area_Xm_Property_Tree_GrassGodLittleT_01,,,,5001,19,小草神殿树,SceneObj_Area_Xm_Property_Tree_GrassGodLittleT_01,,1,,,,,,,,1,
70290419,大草神殿树,ART/Others/Gadget/SceneObject/Tree/SceneObj_Area_Xm_Property_Tree_GrassGodBigT_01,,,,5001,19,大草神殿树,SceneObj_Area_Xm_Property_Tree_GrassGodBigT_01,,1,,,,,,,,1,
70290420,莎兰树,ART/Others/Gadget/SceneObject/Tree/SceneObj_Area_Xm_Property_Ani_Tree_Salan_01,,,,5001,19,莎兰树,SceneObj_Area_Xm_Property_Ani_Tree_Salan_01,,,,,,,,,,1,
70290421,十三机兵-封印环1.8m,ART/Others/Gadget/SceneObject/Stone/SceneObj_Area_Xm_Property_Ani_Stone_GrassSealRing_01,,,,5001,19,十三机兵-封印环1.8m,SceneObj_Area_Xm_Property_Ani_Stone_GrassSealRing_01,,1,,,,SetGadgetState,Default_Item,,,1,
70290422,十三机兵-能量桩01,ART/Others/Gadget/SceneObject/Stone/SceneObj_Area_Xm_Property_Ani_Stone_GrassSealStone_01,,,,5001,19,十三机兵-能量桩01,SceneObj_Area_Xm_Property_Ani_Stone_GrassSealStone_01,,1,,,,SetGadgetState,Default_Item,,,1,
70290423,十三机兵-封印环3m,ART/Others/Gadget/SceneObject/Stone/SceneObj_Area_Xm_Property_Ani_Stone_GrassSealRing_02,,,,5001,19,十三机兵-封印环3m,SceneObj_Area_Xm_Property_Ani_Stone_GrassSealRing_02,,1,,,,SetGadgetState,Default_Item,,,1,
70290424,十三机兵-封印环5m,ART/Others/Gadget/SceneObject/Stone/SceneObj_Area_Xm_Property_Ani_Stone_GrassSealRing_03,,,,5001,19,十三机兵-封印环5m,SceneObj_Area_Xm_Property_Ani_Stone_GrassSealRing_03,,1,,,,SetGadgetState,Default_Item,,,1,
70290425,齿轮玩法拼装台,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Md_Property_Prop_Workbench_01,,,,5001,19,齿轮玩法拼装台,SceneObj_Area_Md_Property_Prop_Workbench_01,,,,,,,,,,1,
70290426,齿轮玩法拼图台,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Md_Property_Prop_Workbench_02,,,,5001,19,齿轮玩法拼图台,SceneObj_Area_Md_Property_Prop_Workbench_02,,,,,,,,,,1,
70290427,齿轮活动-终点,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Prop_EndGear_01,,,,5001,19,齿轮活动-起点,,,,,,,,,,,,
70290428,地城雾门空气墙,ART/Others/Gadget/SceneObject/Prop/SceneObj_Gear_DungeonGate04,,,,5001,19,地城雾门空气墙,SceneObj_Gear_DungeonGate04,,,,,,SetGadgetState,Default_Item,,,1,
70290429,木刻台地插槽01,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Slot_01,,,,5001,63,木刻台地插槽01,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Slot_01,,,,1,,,Default_Item,,,1,
70290430,木刻台地插槽02,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Slot_01,,,,5001,63,木刻台地插槽02,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Slot_01,,,,1,,,Default_Item,,,1,
70290431,木刻台地插槽03,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Slot_OnChair_01,,,,5001,63,木刻台地插槽03,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Slot_01,,,,1,,,Default_Item,,,1,
70290432,木刻台地插槽04,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Slot_01,,,,5001,63,木刻台地插槽04,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Slot_01,,,,1,,,Default_Item,,,1,
70290433,木刻台地插槽05,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Slot_01,,,,5001,63,木刻台地插槽05,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Slot_01,,,,1,,,Default_Item,,,1,
70290434,木刻台地插槽06,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Slot_01,,,,5001,63,木刻台地插槽06,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Slot_01,,,,1,,,Default_Item,,,1,
70290436,蓄水树桩-水面,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_RootPotWater_01,,,,5001,32,蓄水树桩-水面,SceneObj_Area_Xm_Property_Prop_RootPot_01,,,,,,SetGadgetState,Default_Item,,,1,
70290437,须弥大水泡,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Ani_Prop_SumeruBubble_01,,,,5001,19,须弥大水泡,SceneObj_Area_Xm_Property_Ani_Prop_SumeruBubble_01,,1,,,,SetGadgetState,Default_Item,,,1,
70290439,辛焱家室内门 无交互,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Prop_XinyanHomeDoor_01,,,,5001,19,B家室内门,,,1,,,,,Default_Item,,,1,
70290440,木刻台地 地面,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Groud_01,,,,5001,19,木刻台地 地面,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Part_NoDither,,,,,,,Default_Item,,,1,
70290441,木刻台地 背板,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Backplane_01,,,,5001,19,木刻台地 背板,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Part,,,,,,,Default_Item,,,1,
70290442,木刻台地 灯,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Lamp_01,,,,5001,19,木刻台地 灯,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Part,,,,,,,Default_Item,,,1,
70290443,木刻台地 桌子,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Table_01,,,,5001,19,木刻台地 桌子,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Part,,,,,,,Default_Item,,,1,
70290444,木刻台地 座椅,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Chair_01,,,,5001,19,木刻台地 座椅,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Part,,,,,,,Default_Item,,,1,
70290445,木刻台地 罐子1,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Jar_01,,,,5001,19,木刻台地 罐子1,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Part,,,,,,,Default_Item,,,1,
70290446,木刻台地 罐子2,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Jar_02,,,,5001,19,木刻台地 罐子2,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Part,,,,,,,Default_Item,,,1,
70290447,木刻台地 罐子3,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Jar_03,,,,5001,19,木刻台地 罐子3,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Part,,,,,,,Default_Item,,,1,
70290448,木刻台地 伞,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Parasol_01,,,,5001,19,木刻台地 伞,SceneObj_Area_Xm_Property_Prop_WoodAranaraStage_Part,,,,,,,Default_Item,,,1,
70290449,寻宝仙灵 能量球,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,5001,19,寻宝仙灵 能量球,SceneObj_Area_Xm_Property_Ani_Prop_EnergyBall_01,,,,,1,SetGadgetState,Default_Item,,,1,
70290450,寻宝仙灵 挖掘点,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,5001,30,寻宝仙灵 挖掘点,SceneObj_Area_Common_Property_Prop_Excavate_01,,,,1,2,SetGadgetState,Default_Item,,,1,
70290451,寻宝仙灵 离体仙灵,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,5001,32,寻宝仙灵 离体仙灵,SceneObj_Area_Xm_Property_Prop_SeelieFarAway_01,1,,,,,SetGadgetState,Default_Item,,,1,
70290452,寻宝仙灵 范围光圈,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,5001,19,寻宝仙灵 范围光圈,SceneObj_Area_Common_Property_Prop_ExplorationRing_01,,,,,,SetGadgetState,Default_Item,,,1,
70290464,蓄水树桩,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_RootPot_01,,,,5001,19,蓄水树桩,,,,,,,,,,,1,
70290465,透明砖块01,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_TransparentBrick_01,,,,5001,19,3.0地城物件,SceneObj_Level_Xm_Property_Prop_TransparentBrick_01,,,,,,SetGadgetState,Default_Item,,,1,
70290466,透明砖块02,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_TransparentBrick_02,,,,5001,19,3.0地城物件,SceneObj_Level_Xm_Property_Prop_TransparentBrick_02,,,,,,SetGadgetState,Default_Item,,,1,
70290467,透明砖块03,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_TransparentBrick_03,,,,5001,19,3.0地城物件,SceneObj_Level_Xm_Property_Prop_TransparentBrick_03,,,,,,SetGadgetState,Default_Item,,,1,
70290468,透明砖块04,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_TransparentBrick_04,,,,5001,19,3.0地城物件,SceneObj_Level_Xm_Property_Prop_TransparentBrick_04,,,,,,SetGadgetState,Default_Item,,,1,
70290469,透明砖块05,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_TransparentBrick_05,,,,5001,19,3.0地城物件,SceneObj_Level_Xm_Property_Prop_TransparentBrick_05,,,,,,SetGadgetState,Default_Item,,,1,
70290470,须弥移动水花,ART/Others/Gadget/SceneObject/Water/SceneObj_Area_Xm_Property_Water_VarunaMovingWaterSplash_01,,,,5001,19,配合移动水面跟随,SceneObj_Area_Xm_Property_Water_VarunaMovingWaterSplash_01,1,,,,1,SetGadgetState,Default_Item,,,1,
70290471,须弥移动水花,ART/Others/Gadget/SceneObject/Water/SceneObj_Area_Xm_Property_Water_VarunaMovingWaterSplash_02,,,,5001,19,配合移动水面跟随,SceneObj_Area_Xm_Property_Water_VarunaMovingWaterSplash_02,1,,,,1,SetGadgetState,Default_Item,,,1,
70290472,大号落叶堆,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Ani_Prop_SporePile_01,,,,5001,19,须弥大世界物件,SceneObj_Area_Xm_Property_Ani_Prop_SporePile_01,,,,,,SetGadgetState,Default_Item,,,1,
70290473,蘑菇头目孢子堆,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Ani_Prop_FungusSporePile_01,,,,5001,19,唤雨之森Boss战,SceneObj_Area_Xm_Property_Ani_Prop_FungusSporePile_01,,1,,1,,SetGadgetState,Default_Item,,,1,
70290474,兰那罗纪念碑孢子,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Ani_Prop_AranaraPillarSpore_01,,,,5001,19,须弥Poi物件,SceneObj_Area_Xm_Property_Ani_Prop_AranaraPillarSpore_01,,1,,,,SetGadgetState,Default_Item,,,1,
70290475,兰那罗护盾,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_AraraShield_01,,,,5001,19,须弥任务线物件,SceneObj_Area_Xm_Property_Prop_AraraShield_01,,1,,,,SetGadgetState,Default_Item,,,1,
70290476,???曲接收器,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_HideMusicReciever_01,,,,5001,19,须弥_音乐物件_传送门曲,SceneObj_Area_Xm_Property_Prop_HideMusicReciever_02,,,,,,SetGadgetState,Default_Item,,,1,
70290477,???曲接收器,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_HideMusicReciever_01,,,,5001,19,须弥_音乐物件_删除花曲,SceneObj_Area_Xm_Property_Prop_HideMusicReciever_03,,,,,,SetGadgetState,Default_Item,,,1,
70290478,???曲接收器,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_HideMusicReciever_01,,,,5001,19,须弥_音乐物件_大草种子曲,SceneObj_Area_Xm_Property_Prop_HideMusicReciever_04,,,,,,SetGadgetState,Default_Item,,,1,
70290479,兰那罗冲击波,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_AranaraStrike_01,,,,5001,19,须弥任务线物件,SceneObj_Area_Xm_Property_Prop_AranaraStrike_01,,,,,,SetGadgetState,Default_Item,,,1,
70290480,植物移动平台,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Ani_Prop_PlantMovingPlatform_01,,,,5001,32,须弥地城物件,SceneObj_Level_Xm_Property_Ani_Prop_PlantMovingPlatform_01,1,1,,,,SetGadgetState,Default_Item,,,1,
70290481,碎裂路面,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Ani_Prop_DestructiblePavement_01,,,,5001,19,须弥地城物件,SceneObj_Level_Xm_Property_Ani_Prop_DestructiblePavement_01,,,,,,SetGadgetState,Default_Item,,,1,
70290482,可破坏藤蔓,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Ani_Prop_DestructibleVine_01,,,,5001,19,须弥地城物件,SceneObj_Level_Xm_Property_Ani_Prop_DestructibleVine_01,,,,,,SetGadgetState,Default_Item,,,1,
70290483,植物封印保护罩R1,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_PlantSeal_01,,,,5001,19,须弥地城物件,SceneObj_Level_Xm_Property_Prop_PlantSeal_01,,,,,,SetGadgetState,Default_Item,,,1,
70290484,植物封印保护罩R2.5,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_PlantSeal_02,,,,5001,19,须弥地城物件,SceneObj_Level_Xm_Property_Prop_PlantSeal_02,,,,,,SetGadgetState,Default_Item,,,1,
70290485,植物封印保护罩R5,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_PlantSeal_03,,,,5001,19,须弥地城物件,SceneObj_Level_Xm_Property_Prop_PlantSeal_03,,,,,,SetGadgetState,Default_Item,,,1,
70290486,花朵房间传送门,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_FlowerPortal_01,,,,5001,19,须弥地城物件,SceneObj_Level_Xm_Property_Prop_FlowerPortal_01,,,,,,SetGadgetState,Default_Item,,,1,
70290487,荆棘陷阱,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_ThornsTrap_01,,,,5001,19,须弥主城物件,SceneObj_Level_Xm_Property_Prop_ThornsTrap_01,,,,,,SetGadgetState,Default_Item,,,1,
70290488,商业街大门01,ART/Others/Gadget/SceneObject/Build/SceneObj_Area_Xm_Property_Ani_Build_BazarDoor_01,,,,5001,19,须弥地城物件,SceneObj_Area_Xm_Property_Ani_Build_BazarDoor_01,,1,,,,SetGadgetState,Default_Item,,,1,
70290489,商业街大门02,ART/Others/Gadget/SceneObject/Build/SceneObj_Area_Xm_Property_Ani_Build_BazarDoor_02,,,,5001,19,须弥地城物件,SceneObj_Area_Xm_Property_Ani_Build_BazarDoor_01,,1,,,,SetGadgetState,Default_Item,,,1,
70290490,商业街大门03,ART/Others/Gadget/SceneObject/Build/SceneObj_Area_Xm_Property_Ani_Build_BazarDoor_03,,,,5001,19,须弥地城物件,SceneObj_Area_Xm_Property_Ani_Build_BazarDoor_01,,1,,,,SetGadgetState,Default_Item,,,1,
70290491,死域核心光源,ART/Others/Gadget/SceneObject/Light/SceneObj_Area_Xm_Property_Light_DeathzoneLight_01,,,,5001,19,须弥死域玩法,SceneObj_Area_Xm_Property_Light_DeathzoneLight_01,,,,,,SetGadgetState,Default_Item,,,1,
70290492,死域节点光源,ART/Others/Gadget/SceneObject/Light/SceneObj_Area_Xm_Property_Light_DeathzoneLight_02,,,,5001,19,须弥死域玩法,SceneObj_Area_Xm_Property_Light_DeathzoneLight_02,,,,,,SetGadgetState,Default_Item,,,1,
70290493,最终核心特制死域子弹,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Prop_FinalCore_01_Bullet,,,,1001,3,最终核心发射用,SceneObj_Area_Common_Property_Prop_FinalCore_01_Bullet,1,,,,,SetGadgetState,Default_Item,,,,
70290494,兰罗摩移动平台(只有球）,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Ani_Prop_AranaraMobilePlatform_02,,,,5001,32,兰罗摩移动平台,SceneObj_Area_Xm_Property_Ani_Prop_AranaraMobilePlatform_02,1,1,,,,SetGadgetState,Default_Item,,,1,
70290495,最终核心,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Prop_FinalCore_01,,,,5001,19,须弥织梦之森任务物件,SceneObj_Area_Common_Property_Prop_FinalCore_01,1,,,,,SetGadgetState,Default_Item,,,1,
70290496,小型巨人之杯,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Ani_Prop_Smallgiantcup_01,,,,5001,19,须弥织梦之森任务物件,,,1,,,,SetGadgetState,Default_Item,,,1,
70290497,兰那罗护盾Size2,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_AraraShield_02,,,,5001,19,须弥任务线物件,SceneObj_Area_Xm_Property_Prop_AraraShield_02,,,,,,SetGadgetState,Default_Item,,,1,
70290498,隐藏受击草,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_HideHitBoxGrass_01,,,,5001,19,仅受草攻击触发,SceneObj_Area_Xm_Property_Prop_HideHitBoxGrass_01,,,,,,SetGadgetState,Default_Item,,,1,
70290499,甜甜花,ART/Others/SceneObj/SceneObj_Item_Plant_Whiteballet01,,,,5001,22,苗圃玩法专用,SceneObj_Area_Xm_Property_Ani_Prop_Whiteballet_01_Special,,,,,,DreamFlower,Default_Item,,,1,
70290500,苗圃田,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Ani_Prop_XmFarm_01,,,,5001,19,苗圃玩法专用,SceneObj_Area_Xm_Property_Ani_Prop_XmFarm_01,,,,1,,DreamFlower,Default_Item,,,1,
70290501,草元素微粒,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_DendroGlideChampOrb_01,,,,5001,19,草元素微粒,SceneObj_Area_Xm_Property_Prop_DendroGlideChampOrb_01,,,,,,SetGadgetState,Default_Item,,,1,
70290502,辛焱岛 传送门（伪）,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Prop_DreamPortal_01,,,,5001,19,2.8海岛 B地城 传送门,SceneObj_Area_Common_Property_Prop_DreamPortal_02,,,,,1,SetGadgetState,Default_Item,,,1,
70290503,兰那罗赠花01,ART/Others/Gadget/SceneObject/Flower/SceneObj_Area_Xm_Property_Flower_Liwuhua_01,,,,5001,19,须弥织梦之森任务物件,,,,,,,SetGadgetState,Default_Item,,,1,
70290504,兰那罗赠花02,ART/Others/Gadget/SceneObject/Flower/SceneObj_Area_Xm_Property_Flower_Liwuhua_02,,,,5001,19,须弥织梦之森任务物件,,,,,,,SetGadgetState,Default_Item,,,1,
70290505,兰那罗赠花03,ART/Others/Gadget/SceneObject/Flower/SceneObj_Area_Xm_Property_Flower_Liwuhua_03,,,,5001,19,须弥织梦之森任务物件,,,,,,,SetGadgetState,Default_Item,,,1,
70290506,琥珀门,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_AmberDoor_01,,,,5001,19,琥珀门,SceneObj_Level_Xm_Property_Prop_AmberDoor_01,,,,,,SetGadgetState,Default_Item,,,1,
70290507,体力草-插山版,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Ani_Prop_XuMiPhysicalgrass_02,,,,5001,19,体力草-插山版（草三态物件）,SceneObj_Area_Xm_Property_Ani_Prop_XuMiPhysicalgrass_01,,,,,,SetGadgetState,Default_Item,,,1,
70290508,琥珀台座,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_AmberKeyPedestal_01,,,,5001,19,琥珀台座,SceneObj_Level_Xm_Property_Prop_AmberKeyPedestal_01,,,,,1,SetGadgetState,Default_Item,,,1,
70290509,世界树树根（整体）,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_BrokenTreeRoot_01,,,,5001,19,世界树树根（整体）,,,,,,,SetGadgetState,Default_Item,,,1,
70290510,世界树树根（枝干）,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_BrokenTreeRoot_02,,,,5001,19,世界树树根（枝干）,,,,,,,SetGadgetState,Default_Item,,,1,
70290511,洋葱树交互物件,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_XMOfferingTree_01,,,,5001,49,洋葱树,SceneObj_Area_Xm_Property_Prop_XMOfferingTree_01,,,,1,1,SetGadgetState,Default_Item,,,1,
70290512,洋葱树升级特效,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_XMOfferingTree_01_LevelUp,,,,5001,19,洋葱树,SceneObj_Area_Xm_Property_Prop_XMOfferingTree_01_LevelUp,,1,,,,SetGadgetState,Default_Item,,,1,
70290513,死域指示特效02,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Prop_MaranaLink_01,,,,5001,19,死域内物件,SceneObj_Area_Xm_Property_Prop_MaranaLink_02,,,,,,SetGadgetState,Default_Item,,,1,
70290514,须弥蔷薇底座山石 其一,ART/Others/Gadget/SceneObject/Stone/SceneObj_Area_Xm_Property_Stone_RoseBaseStone_01,,,,5001,19,乐团兰那罗WQ用,,,,,,,SetGadgetState,Default_Item,,,1,
70290515,须弥蔷薇底座山石 其二,ART/Others/Gadget/SceneObject/Stone/SceneObj_Area_Xm_Property_Stone_RoseBaseStone_02,,,,5001,19,乐团兰那罗WQ用,,,,,,,SetGadgetState,Default_Item,,,1,
70290516,须弥蔷薇底座山石 其三,ART/Others/Gadget/SceneObject/Stone/SceneObj_Area_Xm_Property_Stone_RoseBaseStone_03,,,,5001,19,乐团兰那罗WQ用,,,,,,,SetGadgetState,Default_Item,,,1,
70290517,藤蔓门,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Ani_Prop_VineDoor_01,,,,5001,19,藤蔓门,SceneObj_Area_Xm_Property_Ani_Prop_VineDoor_01,,1,,,,SetGadgetState,Default_Item,,,1,
70290518,苗圃Volume(前),ART/Others/Gadget/SceneObject/Unique/SceneObj_Area_Xm_Property_Unique_PlantDraw_01,,,,5001,19,苗圃玩法专用,SceneObj_Area_Xm_Property_Unique_PlantDraw_01,,,,,,SetGadgetState,Default_Item,,,1,
70290519,坚果变形平台(花),ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Ani_Prop_NutTransformPlatform_01,,,,5001,19,须弥地城物件,SceneObj_Level_Xm_Property_Ani_Prop_NutTransformPlatform_01,,,,1,,SetGadgetState,Default_Item,,,1,
70290520,坚果变形平台(平台),ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Ani_Prop_NutTransformPlatform_02,,,,5001,19,须弥地城物件,SceneObj_Level_Xm_Property_Ani_Prop_NutTransformPlatform_02,,,,,,SetGadgetState,Default_Item,,,1,
70290526,植物操作台,ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Prop_PlantOperator_01,,,,5001,30,须弥地城物件,SceneObj_Level_Xm_Property_Prop_PlantOperator_01,,,,1,,SetGadgetState,Default_Item,,,1,
70290527,藤蔓机关门(全遮蔽),ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Ani_Prop_VineDoor_01,,,,5001,19,须弥地城物件,SceneObj_Level_Xm_Property_Ani_Prop_VineDoor_01,,,,,,SetGadgetState,Default_Item,,,1,
70290528,藤蔓机关门(半遮蔽),ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Xm_Property_Ani_Prop_VineDoor_02,,,,5001,19,须弥地城物件,SceneObj_Level_Xm_Property_Ani_Prop_VineDoor_02,,,,,,SetGadgetState,Default_Item,,,1,
70290529,飞行光团,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Ani_Prop_Flying_Orb_01,,,,5001,32,大世界世界,SceneObj_Area_Xm_Property_Ani_Prop_Flying_Orb_01,1,1,,,,SetGadgetState,Default_Item,,,1,
70290530,苗圃Volume(后),ART/Others/Gadget/SceneObject/Unique/SceneObj_Area_Xm_Property_Unique_PlantDraw_02,,,,5001,19,苗圃玩法专用,SceneObj_Area_Xm_Property_Unique_PlantDraw_02,,,,,,SetGadgetState,Default_Item,,,1,
70290531,织梦网(移动平台),ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Ani_Prop_AyusProjector_01_Move,,,,5001,32,草种子物件,SceneObj_Area_Xm_Property_Ani_Prop_AyusProjector_01_Move,1,,,,,SetGadgetState,Default_Item,,,1,
70290532,大型织梦网(移动平台),ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Xm_Property_Ani_Prop_AyusProjectorLarge_01_Move,,,,5001,32,草种子物件,SceneObj_Area_Xm_Property_Ani_Prop_AyusProjectorLarge_01_Move,1,,,,,SetGadgetState,Default_Item,,,1,
70290533,草神瞳探测器,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,5001,19,草神瞳探测器 成功,SceneObj_Toys_SeekerGrassCrystal_Success,,1,,,,SetGadgetState,Default_Item,,,0,
70290534,草神瞳探测器,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,5001,19,草神瞳探测器 失败,SceneObj_Toys_SeekerGrassCrystal_Fail,,1,,,,SetGadgetState,Default_Item,,,0,
70290535,宝箱探测器 须弥,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,5001,19,宝箱探测器 须弥,SceneObj_Toys_SeekerTreasureBox_XM,,1,,,,SetToysCD,Default_Item,,,0,
70290536,最终核心飞弹发射器,ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Prop_FinalCore_01_Lanuch,,,,5005,19,死域内物件,SceneObj_Area_Common_Property_Prop_FinalCore_01_Lanuch,,1,,,,SetGadgetState,Default_Item,,,1,
70290537,移动水片R30,ART/Others/Gadget/SceneObject/Water/SceneObj_Area_Xm_Property_Water_CaveNormalR30,,,,5001,32,须弥洞穴用移动水片(无死域),SceneObj_Gear_Platform_WaterPlatform,1,1,,,1,,Default_Item,,,1,
70290538,移动水片R80,ART/Others/Gadget/SceneObject/Water/SceneObj_Area_Xm_Property_Water_CaveNormalR80,,,,5001,32,须弥洞穴用移动水片(无死域),SceneObj_Gear_Platform_WaterPlatform,1,1,,,1,,Default_Item,,,1,
