ID,名称$text_name_Name,Prefab路径,Prefab_Remote路径,Controller路径,Controller_Remote路径,默认阵营,类型,描述,JSON名称,能否移动,是否有音响,是否能装备,能否交互,视距等级,服务器脚本,ItemJSON名称,联机动态属性ID,ChainID,编辑器可用,是否含有动态屏障
42007005,Raijin_ThunderPunish_Warning,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,3,雷音权现雷罚预警跟随,Raijin_ThunderPunish_Warning,1,,,,,,Default_Item,,,0,
42007006,Raijin_ThunderPunish,ART/Others/Bullet/Bullet_Oceanid_DelayWaterBall,,,,4001,3,雷音权现雷罚雷电追踪,Raijin_ThunderPunish,1,,,,,,Default_Item,,,0,
42007007,Raijin_ThunderNet_Born,ART/Others/SkillObj/SkillObj_Raijin_ThunderNet_Born,,,,4001,19,雷音权现雷罚电网生成点（左手）,Raijin_ThunderNet_Born,,,,,,,Default_Item,,,0,
42007008,Raijin_ThunderNet,ART/Others/Bullet/Bullet_Oceanid_DelayWaterBall,,,,4001,3,雷音权现雷罚电网移动,Raijin_ThunderNet,1,,,,,,Default_Item,,,0,
42007009,Raijin_SummonThunder_Children,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,雷音权现唤雷攻击子雷,Raijin_SummonThunder_Children,,,,,,,Default_Item,,,0,
42007010,Raijin_BornPoint,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,雷音权现出生点,Raijin_BornPoint,,,,,,,Default_Item,,,0,
42007011,Raijin_ThunderNet_TargetPoint,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,雷音权现雷罚电网瞄准移动方向点,Raijin_ThunderNet_TargetPoint,,,,,,,Default_Item,,,0,
42007012,Raijin_ThunderNet_BornR,ART/Others/SkillObj/SkillObj_Raijin_ThunderNet_Born,,,,4001,19,雷音权现雷罚电网生成点（右手）,Raijin_ThunderNet_BornR,,,,,,,Default_Item,,,0,
42007013,Raijin_AirWall,ART/Others/SkillObj/SkillObj_Raijin_AirWall,,,,4001,19,雷音场景周围空气墙,Raijin_AirWall,,,,,,,Default_Item,,,,
42101001,Test_ThrowClub,ART/Others/Bullet/Bullet_ThrowClub,,,,4001,19,怪物扔的棒子,Test_ThrowClub,1,,,,,,Default_Item,,,0,
42101002,PlantThorns,ART/Others/Bullet/Bullet_PlantThorns,,,,4001,3,荆棘藤蔓,PlantThorns,1,,,,,,Default_Item,,,0,
42101003,Hili_Fire_Arrow,ART/Others/Bullet/Bullet_Arrow_NoHitbox,,,,4001,3,丘丘人火箭,Hili_Fire_Arrow,1,1,,,,,Default_Item,,,0,
42101004,Test_ThrowClubFire,ART/Others/Bullet/Bullet_ThrowClub_Fire,,,,4001,19,怪物扔的棒子,Test_ThrowClubFire,1,,,,,,Default_Item,,,0,
42101005,PlantGrasping,ART/Others/SkillObj/SkillObj_PlantGrasping,,,,4001,19,围困藤蔓(碰撞）,PlantGrasping,,,,,,,Default_Item,,,0,
42101006,Test_Monster_Arrow,ART/Others/Bullet/Bullet_Arrow,,,,4001,3,怪的箭,Test_Monster_Arrow,1,1,,,,,Default_Item,,,0,
42101007,Slime_FireBall,ART/Others/Bullet/Bullet_Slime_ThrowObject,,,,4001,3,史莱姆火球,Slime_FireBall,1,1,,,,,Default_Item,,,0,
42101008,PlantGrasping_Field,ART/Others/SkillObj/SkillObj_PlantGrasping_Field,,,,4001,19,围困藤蔓(区域）,PlantGrasping_Field,,,,,,,Default_Item,,,0,
42101009,Hili_PebbleBullet,ART/Others/Bullet/Bullet_Hili_Pebble,,,,4001,3,丘丘人丢石子,Hili_PebbleBullet,1,,,,,,Default_Item,,,0,
42101010,Hili_Ice_Arrow,ART/Others/Bullet/Bullet_Arrow_NoHitbox,,,,4001,3,丘丘人冰箭,Hili_Ice_Arrow,1,1,,,,,Default_Item,,,0,
42101011,Hili_Electric_Arrow,ART/Others/Bullet/Bullet_Arrow_NoHitbox,,,,4001,3,丘丘人电箭,Hili_Electric_Arrow,1,1,,,,,Default_Item,,,0,
42101012,Hili_Fire_SlimeThrow,ART/Others/SkillObj/SkillObj_Monster_Hili_Fire_FireSlime_Throw,,,,4001,3,火丘丘扔的史莱姆,Hili_Fire_SlimeThrow,,,1,,,,Default_Item,,,0,
42101013,Gadget_WoodenClub_01,ART/Others/Gadget/Gadget_WoodenClub_01,,,,4001,19,丘丘人休闲状态武器生成物,Gadget_WoodenClub_01,,,,,,,Default_Item,,,0,
42101014,Gadget_Shield_01,ART/Others/Gadget/Gadget_Shield_01,,,,4001,19,丘丘人休闲状态武器生成物,Gadget_Shield_01,,,,,,,Default_Item,,,0,
42101015,Gadget_Crossbow_01,ART/Others/Gadget/Gadget_Crossbow_01,,,,4001,19,丘丘人休闲状态武器生成物,Gadget_Crossbow_01,,,,,,,Default_Item,,,0,
42101016,Gadget_Shield_02,ART/Others/Gadget/Gadget_Shield_02,,,,4001,19,暴徒休闲状态武器生成物,Gadget_Shield_02,,,,,,,Default_Item,,,0,
42101017,Gadget_Axe_01,ART/Others/Gadget/Gadget_Axe_01,,,,4001,19,暴徒休闲状态武器生成物,Gadget_Axe_01,,,,,,,Default_Item,,,0,
42101018,Hili_MultiRange_Target,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,丘丘人多重箭逻辑目标,Hili_MultiRange_Target,,,,,,,Default_Item,,,0,
42101019,Hili_Ice_SlimeThrow,ART/Others/SkillObj/SkillObj_Monster_Hili_Ice_IceSlime_Throw,,,,4001,3,冰弹丘丘扔的冰史莱姆,Hili_Ice_SlimeThrow,,,1,,,,Default_Item,,,0,
42101020,Hili_Wei_NoWeapon_ThrowAttack_Bullet01,ART/Others/Bullet/Bullet_Hili_Pebble,,,,4001,3,大伟丘丘人丢的杂物件01,Hili_Wei_NoWeapon_ThrowAttack_Bullet01,1,,,,,,Default_Item,,,0,
42101021,Hili_Wei_NoWeapon_ThrowAttack_Bullet02,ART/Others/Bullet/Bullet_Hili_Pebble,,,,4001,3,大伟丘丘人丢的杂物件02,Hili_Wei_NoWeapon_ThrowAttack_Bullet02,1,,,,,,Default_Item,,,0,
42101022,Hili_Wei_NoWeapon_ThrowAttack_Bullet03,ART/Others/Bullet/Bullet_Hili_Pebble,,,,4001,3,大伟丘丘人丢的杂物件03,Hili_Wei_NoWeapon_ThrowAttack_Bullet03,1,,,,,,Default_Item,,,0,
42101023,Hili_Wei_NoWeapon_ThrowBomb_Bullet01,ART/Others/SkillObj/SkillObj_Monster_Hili_Wei_ThrowBomb_Bullet01,,,,4001,3,大伟丘丘人丢的大物件01,Hili_Wei_NoWeapon_ThrowBomb_Bullet01,,,1,,,,Default_Item,,,0,
42101024,Hili_Wei_NoWeapon_ThrowBomb_Bullet02,ART/Others/SkillObj/SkillObj_Monster_Hili_Wei_ThrowBomb_Bullet02,,,,4001,3,大伟丘丘人丢的大物件02,Hili_Wei_NoWeapon_ThrowBomb_Bullet02,,,1,,,,Default_Item,,,0,
42101025,Hili_Wei_NoWeapon_ThrowBomb_Bullet03,ART/Others/SkillObj/SkillObj_Monster_Hili_Wei_ThrowBomb_Bullet03,,,,4001,3,大伟丘丘人丢的大物件03,Hili_Wei_NoWeapon_ThrowBomb_Bullet03,,,1,,,,Default_Item,,,0,
42101026,Hili_Electric_SlimeThrow,ART/Others/SkillObj/SkillObj_Monster_Hili_Electric_ElectricSlime_Throw,,,,4001,3,雷弹丘丘扔的雷史莱姆,Hili_Electric_SlimeThrow,,,1,,,,Default_Item,,,0,
42102001,Brute_Axe_FireWave01,ART/Others/Bullet/Bullet_Brute_Axe_FireWave01,,,,4001,3,火斧暴徒-横波,Brute_Axe_FireWave01,1,,,,,,Default_Item,,,0,
42102002,Brute_Axe_FireWave02,ART/Others/Bullet/Bullet_Brute_Axe_FireWave02,,,,4001,3,火斧暴徒-纵波,Brute_Axe_FireWave02,1,,,,,,Default_Item,,,0,
42102003,Brute_Axe_FireSlime_Fire,ART/Others/SkillObj/SkillObj_Monster_Brute_FireSlime_Throw,,,,4001,3,火斧暴徒-火史莱姆-着,Brute_Axe_FireSlime_Fire,1,1,,,,,Default_Item,,,0,
42102004,Brute_Axe_FireSlime_None,ART/Others/SkillObj/SkillObj_Monster_Brute_FireSlime_Throw,,,,4001,3,火斧暴徒-火史莱姆-灭,Brute_Axe_FireSlime_None,1,1,,,,,Default_Item,,,0,
42102005,Brute_Shield_GrassSlime,ART/Others/SkillObj/SkillObj_Monster_Brute_GrassSlime_Throw,,,,4001,3,巨盾暴徒-草史莱姆,Brute_Shield_GrassSlime,1,1,,,,,Default_Item,,,0,
42102006,Brute_Shield_RockSlime,ART/Others/SkillObj/SkillObj_Monster_Brute_RockSlime_Throw,,,,4001,3,岩盾暴徒-岩史莱姆,Brute_Shield_RockSlime,1,1,,,,,Default_Item,,,0,
42102007,Brute_RockWave,ART/Others/Bullet/Bullet_Brute_RockWave,,,,4001,3,岩暴徒捶地地裂波,Brute_RockWave,1,1,,,,,Default_Item,,,0,
42102008,Brute_RockWaveFinal,ART/Others/Bullet/Bullet_Brute_RockWaveFinal,,,,4001,3,岩暴徒捶地地裂波最后一下,Brute_RockWaveFinal,1,1,,,,,Default_Item,,,0,
42102009,Brute_Rock_BigSlime,ART/Others/SkillObj/SkillObj_Monster_Brute_Rock_BigSlimeThrow,,,,4001,3,岩暴徒投掷的大型岩史莱姆,Brute_Rock_BigSlime,1,1,,,,,Default_Item,,,0,
42102010,Brute_Rock_SmallSlime,ART/Others/SkillObj/SkillObj_Monster_Brute_Rock_SmallSlimeThrow,,,,4001,3,岩暴徒投掷的小岩史莱姆,Brute_Rock_SmallSlime,1,1,,,,,Default_Item,,,0,
42102011,Brute_Ice_BigSlime,ART/Others/SkillObj/SkillObj_Monster_Brute_Ice_BigSlimeThrow,,,,4001,3,冰暴徒扔的大型冰史莱姆,Brute_Ice_BigSlime,1,1,,,,,Default_Item,,,0,
42102012,Brute_Ice_SmallSlime,ART/Others/SkillObj/SkillObj_Monster_Brute_Ice_SmallSlimeThrow,,,,4001,3,冰暴徒扔的小型冰史莱姆,Brute_Ice_SmallSlime,1,1,,,,,Default_Item,,,0,
42102013,Brute_Ice_IceArea,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,冰暴徒减速区域,Brute_Ice_IceArea,,,,,,,Default_Item,,,0,
42102014,Brute_Ice_IceSpear,ART/Others/Bullet/Bullet_Skirmisher_Staff_RockBulletPower,,,,4001,3,冰暴徒铁山靠追击子弹,Brute_Ice_IceSpear,1,,,,,,Default_Item,,,0,
42102015,Brute_Ice_Crystal,ART/Others/SkillObj/SkillObj_Brtue_Ice_Crystal,,,,4001,3,霜恺王地雷结晶,Brute_Ice_Crystal,,,,,,,Default_Item,,,0,
42102016,Brute_Electric_Axe_ElectricSlime_Small,ART/Others/SkillObj/SkillObj_Monster_Brute_ElectricSlime_Throw,,,,4001,3,雷斧暴徒-雷史莱姆-紫色(小),Brute_Electric_Axe_ElectricSlime_Small,1,1,,,,,Default_Item,,,0,
42102017,Brute_Electric_Axe_ElectricSlime,ART/Others/SkillObj/SkillObj_Monster_Brute_ElectricSlime_Throw,,,,4001,3,雷斧暴徒-雷史莱姆-紫色,Brute_Electric_Axe_ElectricSlime,1,1,,,,,Default_Item,,,0,
42102018,Brute_Electric_Axe_ElectricSlime_Positive,ART/Others/SkillObj/SkillObj_Monster_Brute_ElectricSlime_Throw_Positive,,,,4001,3,雷斧暴徒-雷史莱姆-黄色,Brute_Electric_Axe_ElectricSlime_Positive,1,1,,,,,Default_Item,,,0,
42102019,Brute_Electric_Crystal,ART/Others/SkillObj/SkillObj_Monster_Brute_Electric_Crystal,,,,5005,19,雷兜王-电气水晶,Brute_Electric_Crystal,,1,,,,,Default_Item,,,0,
42102020,Brute_Electric_LightningArea,ART/Others/SkillObj/SkillObj_Monster_Brute_Electric_Lightning,,,,4001,19,雷兜王-电击区域,Brute_Electric_LightningArea,,1,,,,,Default_Item,,,0,
42102021,Brute_Electric_None_ElectricSlime,ART/Others/SkillObj/SkillObj_Monster_Brute_ElectricSlime_Throw_Mid,,,,4001,3,雷兜王-雷史莱姆-紫色,Brute_Electric_None_ElectricSlime,1,1,,,,,Default_Item,,,0,
42102022,Brute_Electric_None_ElectricSlime_Positive,ART/Others/SkillObj/SkillObj_Monster_Brute_ElectricSlime_Throw_Positive_Mid,,,,4001,3,雷兜王-雷史莱姆-黄色,Brute_Electric_None_ElectricSlime_Positive,1,1,,,,,Default_Item,,,0,
42102023,Brute_Electric_None_ElectricSlime_Big,ART/Others/SkillObj/SkillObj_Monster_Brute_ElectricSlime_Throw_Big,,,,4001,3,雷兜王-雷史莱姆-紫色（大）,Brute_Electric_None_ElectricSlime_Big,1,1,,,,,Default_Item,,,0,
42102024,Brute_Electric_None_ElectricSlime_Positive_Big,ART/Others/SkillObj/SkillObj_Monster_Brute_ElectricSlime_Throw_Positive_Big,,,,4001,3,雷兜王-雷史莱姆-黄色（大）,Brute_Electric_None_ElectricSlime_Positive_Big,1,1,,,,,Default_Item,,,0,
42102025,Brute_Electric_None_ElectricSlime_Positive_Shrapnel,ART/Others/Bullet/Bullet_Brute_Electric_SlimeThrow_Shrapnel,,,,4001,3,雷兜王-雷史莱姆-黄色-子母弹,Brute_Electric_None_ElectricSlime_Positive_Shrapnel,1,1,,,,,Default_Item,,,0,
42102026,Brute_Electric_None_ElectricSlime_Positive_ShrapnelPosition,ART/Others/SkillObj/SkillObj_Monster_Brute_ElectricSlime_Throw_Shrapnel,,,,4001,19,雷兜王-雷史莱姆-黄色-子母弹位置,Brute_Electric_None_ElectricSlime_Positive_ShrapnelPosition,,,,,,,Default_Item,,,0,
42102027,Brute_Electric_Axe_LightningArea,ART/Others/SkillObj/SkillObj_Monster_Brute_Electric_Axe_Lightning,,,,4001,19,雷斧暴徒-精英-电击区域,Brute_Electric_Axe_LightningArea,,1,,,,,Default_Item,,,0,
42103002,Shaman_HealRain_Field,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,18,丘丘水萨满-群疗区域,Shaman_HealRain_Field,,,,,,,Default_Item,,,0,
42103003,Shaman_GrassField,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,丘丘草萨满-范围草,Shaman_GrassField,,,,,,,Default_Item,,,0,
42103004,Shaman_GrassWall,ART/Others/SkillObj/SkillObj_Shaman_GrassWall,,,,4001,19,丘丘草萨满-荆棘墙,Shaman_GrassWall,,,,,,,Default_Item,,,0,
42103005,Shaman_Tornado,ART/Others/Bullet/Bullet_WindBreathe_Tornado,,,,4001,3,丘丘萨满-环绕子弹测试,Shaman_Tornado,1,,,,,,Default_Item,,,0,
42103006,Shaman_Tornado_Position,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,丘丘萨满-子弹环绕点,Shaman_Tornado_Position,1,,,,,,Default_Item,,,0,
42103007,Shaman_Torrent_Area,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,丘丘水萨满-水球落点,Shaman_Torrent_Area,,,,,,,Default_Item,,,0,
42103009,Shaman_WindZone_Position,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,丘丘萨满-风场,Shaman_WindZone_Position,1,,,,,,Default_Item,,,0,
42103011,Shaman_RockPillar,ART/Others/SkillObj/SkillObj_Monster_Shaman_Rock,,,,4001,19,丘丘萨满-石柱,Shaman_RockPillar,,,,,,,Default_Item,,,0,
42103012,Shaman_Tornado_Position_Mid,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,丘丘萨满-旋风中间点,Shaman_Tornado_Mid_Position,,,,,,,Default_Item,,,0,
42103013,Shaman_Tornado_Stage2,ART/Others/Bullet/Bullet_WindBreathe_Tornado,,,,4001,3,丘丘萨满-二阶段旋风,Shaman_Tornado_Stage2,1,,,,,,Default_Item,,,0,
42103014,Shaman_NormalAttack_IceArea,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,丘丘冰萨满减速区域,Shaman_Ice_SlowDownArea,,,,,,,Default_Item,,,0,
42103015,Shaman_IcePillar,ART/Others/SkillObj/SkillObj_Monster_Shaman_Rock,,,,4001,19,丘丘冰萨满柱子,Shaman_IcePillar,,,,,,,Default_Item,,,0,
42103016,Shaman_Electric_Totem,ART/Others/SkillObj/SkillObj_Monster_Shaman_Electric_Totem,,,,4001,19,丘丘雷萨满-图腾柱,Shaman_Electric_Totem,,,,,,,Default_Item,,,0,
42201001,Abyss_WaterBall,ART/Others/Bullet/Bullet_Slime_ThrowObject,,,,4001,3,深渊巫师-水球,Abyss_WaterBall,1,,,,,,Default_Item,,,0,
42201002,Abyss_Bubble_Missile,ART/Others/Bullet/Bullet_Abyss_Bubble_Missile,,,,4001,3,深渊巫师-气泡投射物,Abyss_Bubble_Missile,1,,,,,,Default_Item,,,0,
42201003,Abyss_FireEnergy_Surround,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,深渊巫师-火焰能量环绕,Abyss_FireEnergy_Surround,,,,,,,Default_Item,,,0,
42201004,Abyss_WaterBall_Gather,ART/Others/Bullet/Bullet_Slime_ThrowObject,,,,4001,3,深渊巫师-水球静止物,Abyss_WaterBall_Gather,1,,,,,,Default_Item,,,0,
42201005,Abyss_Bubble_Gather,ART/Others/Bullet/Bullet_Abyss_Bubble_Missile,,,,4001,3,深渊巫师-气泡静止物,Abyss_Bubble_Gather,1,,,,,,Default_Item,,,0,
42201006,Abyss_Cyclone,ART/Others/Bullet/Bullet_Abyss_Cyclone,,,,4001,3,深渊巫师-火旋风,Abyss_Cyclone,1,,,,,,Default_Item,,,0,
42201007,Abyss_Impulse,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,深渊巫师-地火,Abyss_Impulse,,,,,,,Default_Item,,,0,
42201008,Abyss_ImpulseArea,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,18,深渊巫师-地火区域,Abyss_ImpulseArea,,,,,,,Default_Item,,,0,
42201009,Abyss_IceCone_01,ART/Others/Bullet/Bullet_Slime_ThrowObject,,,,4001,3,深渊巫师-冰箭,Abyss_IceCone_01,1,,,,,,Default_Item,,,0,
42201010,Abyss_IceCone_03,ART/Others/Bullet/Bullet_Abyss_Bubble_Missile,,,,4001,3,深渊巫师-冰锥,Abyss_IceCone_03,1,,,,,,Default_Item,,,0,
42201011,Abyss_IceCone_Area,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,深渊巫师-冰锥区域,Abyss_IceCone_Area,,,,,,,Default_Item,,,0,
42201013,Abyss_IceCone_Gather_02,ART/Others/Bullet/Bullet_Abyss_IceCone_Gather,,,,4001,3,深渊巫师-冰锥坏绕,Abyss_IceCone_Gather_02,1,,,,,,Default_Item,,,0,
42201015,Abyss_IceCone_Gather_04,ART/Others/Bullet/Bullet_Abyss_IceCone_Gather,,,,4001,3,深渊巫师-冰锥坏绕,Abyss_IceCone_Gather_04,1,,,,,,Default_Item,,,0,
42201016,Abyss_Bubble_Still,ART/Others/Bullet/Bullet_Abyss_Bubble_Missile,,,,4001,3,深渊巫师-静止气泡,Abyss_Bubble_Still,,,,,,,Default_Item,,,0,
42201017,Abyss_IceCone_IceFog,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,深渊巫师-残留冰雾,Abyss_IceCone_IceFog,,,,,,,Default_Item,,,0,
42201018,Abyss_Electric_GatherBarrage,ART/Others/Bullet/Bullet_Abyss_Electric_GatherBullet,,,,4001,3,深渊巫师-雷弹幕,Abyss_Electric_GatherBarrage,1,,,,,,Default_Item,,,0,
42201019,Abyss_Electric_ElectricBall,ART/Others/Bullet/Bullet_Abyss_Electric_ElectricBullet,,,,4001,3,深渊巫师-雷球子弹,Abyss_Electric_ElectricBall,1,,,,,,Default_Item,,,0,
42201020,Abyss_Electric_GatherBarrageEmitter,ART/Others/SkillObj/SkillObj_Monster_Abyss_Electric_BarrageEmitter,,,,4001,19,深渊巫师-雷弹幕发射器,Abyss_Electric_GatherBarrageEmitter,,,,,,,Default_Item,,,0,
42201021,Abyss_Electric_ElectricCircle,ART/Others/Bullet/Bullet_Abyss_Electric_ElectricCircle,,,,4001,3,深渊巫师-雷圈子弹,Abyss_Electric_ElectricCircle,1,,,,,,Default_Item,,,0,
42201022,Abyss_Electric_Elite_ElectricCircle,ART/Others/Bullet/Bullet_Abyss_Electric_Elite_ElectricCircle,,,,4001,3,深渊巫师-精英-雷圈子弹,Abyss_Electric_Elite_ElectricCircle,1,,,,,,Default_Item,,,0,
42201023,Abyss_Electric_Elite_ElectricBall,ART/Others/Bullet/Bullet_Abyss_Electric_ElectricBullet,,,,4001,3,深渊巫师-精英-雷球子弹,Abyss_Electric_Elite_ElectricBall,1,,,,,,Default_Item,,,0,
42202001,Invoker_Herald_Water_SlashAtk_Bullet,ART/Others/Bullet/Bullet_Invoker_Herald_SlashAtk,,,,4001,3,深渊使徒-剑气,Invoker_Herald_Water_SlashAtk_Bullet,1,,,,,,Default_Item,,,0,
42202002,Invoker_Herald_Water_ChargeAtk01_Bullet,ART/Others/Bullet/Bullet_Invoker_Herald_ChargeAtk01,,,,4001,3,深渊使徒-十字斩,Invoker_Herald_Water_ChargeAtk01_Bullet,1,,,,,,Default_Item,,,0,
42202003,Invoker_Herald_Water_ChargeAtk02_Bullet,ART/Others/Bullet/Bullet_Invoker_Herald_ChargeAtk02,,,,4001,3,深渊使徒-乱舞,Invoker_Herald_Water_ChargeAtk02_Bullet,1,,,,,,Default_Item,,,0,
42203001,Invoker_Deacon_Electric_RangeAtk_Bullet,ART/Others/SkillObj/SkillObj_EmptyGadget_Rigid,,,,4001,3,深渊司铎-直线落雷,Invoker_Deacon_Electric_RangeAtk_Bullet,1,1,,,,,Default_Item,,,0,
42203002,Invoker_Deacon_Electric_ChargeAtk01_Bullet,ART/Others/Bullet/Bullet_Invoker_Deacon_ElectricBall,,,,4001,3,深渊司铎-引导电球,Invoker_Deacon_Electric_ChargeAtk01_Bullet,1,,,,,,Default_Item,,,0,
42203003,Invoker_Deacon_Electric_ChargeAtk02_Bullet,ART/Others/Bullet/Bullet_Invoker_Deacon_ElectricBall_Large,,,,4001,3,深渊司铎-环形电球,Invoker_Deacon_Electric_ChargeAtk02_Bullet,1,1,,,,,Default_Item,,,0,
42203004,Invoker_Deacon_Fire_NormalAtk_Bullet,ART/Others/Bullet/Bullet_Slime_ThrowObject,,,,4001,3,深渊司铎-火-散射,Invoker_Deacon_Fire_NormalAtk_Bullet,1,,,,,,Default_Item,,,0,
42203005,Invoker_Deacon_Fire_BurnAtk_Bullet,ART/Others/Bullet/Bullet_Slime_ThrowObject,,,,4001,3,深渊司铎-火-蓄力爆炸,Invoker_Deacon_Fire_BurnAtk_Bullet,1,,,,,,Default_Item,,,0,
42203006,Invoker_Deacon_Fire_BurnAtk_Pos,ART/Others/SkillObj/SkillObj_BrunAtk_FireCore_Pos,,,,4001,19,深渊司铎-火-蓄力爆炸POS,Invoker_Deacon_Fire_BurnAtk_Pos,,,,,,,Default_Item,,,0,
42203007,Invoker_Deacon_Fire_FireCore,ART/Others/SkillObj/SkillObj_Monster_Invoker_Deacon_Fire_FireCore,,,,4001,19,深渊司铎-火-火焰核心,Invoker_Deacon_Fire_FireCore,,1,,,,,Default_Item,,,0,
42203008,Invoker_Deacon_Fire_Range_Bullet,ART/Others/Bullet/Bullet_Slime_ThrowObject,,,,4001,3,深渊司铎-火-蓄力子弹,Invoker_Deacon_Fire_RangeAtk_Bullet,1,,,,,,Default_Item,,,0,
42203009,Invoker_Deacon_Fire_HitOwner_Bullet,ART/Others/Bullet/Bullet_Slime_ThrowObject,,,,4001,3,深渊司铎-火-火焰核心破损对本体造成伤害,Invoker_Deacon_Fire_HitOwner_Bullet,1,,,,,,Default_Item,,,,
42203010,Invoker_Deacon_Fire_FireCore_Bullet,ART/Others/Bullet/Bullet_Slime_ThrowObject,,,,4001,3,深渊司铎-火-火焰核心发出追踪子弹,Invoker_Deacon_Fire_FireCore_Bullet,1,,,,,,Default_Item,,,,
42203011,Invoker_Deacon_Fire_FireCoreRangePos,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,深渊司铎-火-蓄力爆炸POS,Invoker_Deacon_Fire_FireCoreRangePos,,,,,,,Default_Item,,,0,
42205001,Hound_Riftstalker_Rock_Bullet,ART/Others/Bullet/Bullet_Hound_Riftstalker_Rock_Bullet,,,,4001,3,兽境猎犬-岩-蓄力子弹,Hound_Riftstalker_Rock_Bullet,1,,,,,,Default_Item,,,0,
42205002,Hound_Riftstalker_Electric_ShockWave_Bullet,ART/Others/Bullet/Bullet_Hound_Riftstalker_Electric_ShockWave_Bullet,,,,4001,3,兽境猎犬-雷-蓄力子弹,Hound_Riftstalker_Electric_ShockWave_Bullet,1,,,,,,Default_Item,,,0,
42205003,Hound_Riftstalker_Rock_Smash_FollowBullet,ART/Others/Bullet/Bullet_Hound_RiftStalker_Smash_FollowBullet,,,,4001,3,兽境猎犬-岩-冲刺子弹,Hound_Riftstalker_Rock_Smash_FollowBullet,1,,,,,,Default_Item,,,0,
42205004,Hound_Riftstalker_Electric_Smash_FollowBullet,ART/Others/Bullet/Bullet_Hound_RiftStalker_Smash_FollowBullet,,,,4001,3,兽境猎犬-雷-冲刺子弹,Hound_Riftstalker_Electric_Smash_FollowBullet,1,,,,,,Default_Item,,,0,
42206001,Hound_Planelurker_DarkHoundBullet,ART/Others/Bullet/Bullet_Hound_Planelurker_DarkHound,,,,4001,3,兽境之王-召唤深渊狼魂子弹,Hound_Planelurker_DarkHoundBullet,1,,,,,,Default_Item,,,0,
42206002,Hound_Planelurker_DarkHoundGadget,ART/Others/SkillObj/SkillObj_Monster_Hound_Planelurker_DarkHoundGadget,,,,4001,19,兽境之王-深渊狼魂创生物,Hound_Planelurker_DarkHoundGadget,,1,,,,,Default_Item,,,0,
42206003,Hound_Planelurker_HolyHoundBullet,ART/Others/Bullet/Bullet_Hound_Planelurker_HolyHound,,,,4001,3,兽境之王-净化狼魂子弹,Hound_Planelurker_HolyHoundBullet,1,,,,,,Default_Item,,,0,
42206004,Hound_Planelurker_EnergyBall,ART/Others/Bullet/Bullet_Hound_Planelurker_EnergyBall,,,,4001,3,兽境之王-能量发射技能子弹,Hound_Planelurker_EnergyBall,1,,,,,,Default_Item,,,0,
42206005,Hound_Planelurker_ChargeEndPos,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,兽境之王-冲锋终点位置,Hound_Planelurker_ChargeEndPos,,,,,,,Default_Item,,,0,
42206006,Hound_Planelurker_ElementBurst_DisappearPos,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,兽境之王-元素爆发消失位置,Hound_Planelurker_ElementBurst_DisappearPos,,,,,,,Default_Item,,,0,
42206007,Hound_Planelurker_GroundAppearPos,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,兽境之王-地面重新出现位置,Hound_Planelurker_GroundAppearPos,,,,,,,Default_Item,,,0,
42206008,Hound_Planelurker_ChargeAttackBullet,ART/Others/Bullet/Bullet_Hound_Planelurker_ChargeAttackBullet,,,,4001,3,兽境之王-冲锋伤害判定子弹,Hound_Planelurker_ChargeAttackBullet,1,,,,,,Default_Item,,,0,
42206009,Hound_Planelurker_BornAnchor,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,兽境之王-出生点,Hound_Planelurker_BornAnchor,,,,,,,Default_Item,,,1,
42206010,Hound_Planelurker_RushBullet,ART/Others/Bullet/Bullet_Hound_Planelurker_RushBullet,,,,4001,3,兽境之王-冲击伤害判定子弹,Hound_Planelurker_RushBullet,1,,,,,,Default_Item,,,0,
