ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	JSON名称	JSON路径文件名	能否战斗	能否移动	能否发声	是否常驻	角色npc初见分组
2043	戟	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_Halberd_2043				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1	1	
2044	快刀陈	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_ChentheSharp_2044				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2045	卯师傅	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_ChefMao_2045				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2046	杰里	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Geri_2046				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2047	乾子	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Qian_2047				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2048	老章	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_MasterZhang_2048				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1	1	
2049	独孤朔	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_DuguShuo_2049				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1	1	
2050	大邋遢	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Fat_Reekwind_2050				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2051	沐晨	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_MuChen_2051				2001		ConfigNpc_Common_AnimatorMove_Male_noActionAndHeadcontrol	0	1	1	1	
2052	高斐	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_GaoFei_2052				2001		ConfigNpc_Common_AnimatorMove_Male_noActionAndHeadcontrol	0	1	1	1	
2053	强叔	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_MrQiang_2053				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1	1	
2054	石头	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Fat_Shitou_2054				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2055	大脚	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_BigfootedDajiao_2055				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1	1	
2056	嘉义	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Jiayi_2056				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2057	一成	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Yicheng_2057				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2058	弘毅	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Hongyi_2058				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2059	弗拉德	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Vlad_2059				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2060	浩仔	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Fat_Hao_2060				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1	1	
2062	昌虎	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_Changhu_2062				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1	1	
2063	弗朗西斯	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Fat_Francis_2063				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2064	宏宇	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Hongyu_2064				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2065	大坤	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Kun_2065				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2066	朝南	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_Chaonan_2066				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2067	安德烈 	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Andrei_2067				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2068	仁羽	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Renyu_2068				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2069	金钟	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Jinzhong_2069				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2070	铁衫	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Tieshan_2070				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2071	逢岩	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Fengyan_2071				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2072	伊凡诺维奇 	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Ivanovich_2072				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2073	大武	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_SturdyWu_2073				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1	1	
2074	璐璐	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_LittleLulu_2074				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1	1	
2075	扶柳	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Qiming_2015				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2076	思思	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Sisi_2076				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2077	竺子	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Atsuko_2077				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2078	凯瑟琳	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Standard_Katheryne_1512				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2079	芷若	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Zhiruo_2079				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2080	牙	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Strong_Fang_2080				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2081	苏二娘	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Strong_SunErniang_2081				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2082	弗莱琪	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Freki_2082				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2083	莺儿	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Yinger_2083				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2084	摆渡人	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Ferrylady_2084				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2085	小昭	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_ClerkZhao_2085				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2086	娜蒂亚	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Strong_Nadia_2086				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2087	月疏	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Yueshu_2087				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2088	冒险家小姐	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Huixin_2029				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2089	祭拜的女性	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Qiming_2015				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2090	长顺	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Fat_Changshun_2090				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2091	秀华	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Xiuhua_2091				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2092	阿山婆	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_GrannyShan_2092				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2093	萍姥姥	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_MadamePing_2093				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2094	公明	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Gongming_2094				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2095	思妤	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Siyu_2095				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2096	甜甜	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Tiantian_2096				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2097	春水	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Chunshui_2097				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2098	一然	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_Yiran_2098				2001		ConfigNpc_Common_AnimatorMove_Male_noActionAndHeadcontrol	0	1	1	1	
2099	阿宽	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_ManagerKuan_2099				2001		ConfigNpc_Common_AnimatorMove_Male_noActionAndHeadcontrol	0	1	1	1	
2100	蔡乐	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_CaiLe_2100				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2101	蔡寻	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_CaiXun_2101				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2102	楚仪	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Chuyi_2102				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2103	阿桂	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_HerbalistGui_2103				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2104	铁膀子	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_IronShoulder_2104				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1	1	
2105	竟达	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Jingda_2105				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2106	豁牙子	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Gummer_2106				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2107	大壮	ART/Char/NPC/NPC_Animal/NPC_Animal_DogPrick_01_02				2001		ConfigNpc_Common_AnimatorMove_Male_noActionAndHeadcontrol	0	1	1	1	
2108	葫芦	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Fat_Hulu_2108				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2109	大迷糊	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Sleepy_2109				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2110	醉今朝	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_CarpeDiem_2110				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2111	乔姨	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_AnutQiao_2111				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2112	青白	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_Qingbai_2112				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2113	勿忘	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Wuwang_2113				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2114	茱萸	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_Zhuyu_2114				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1	1	
2115	青莲	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Qinglian_2115				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2116	一阔	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Yikuo_2116				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2117	万货通	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Hypermarket_2117				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2118	蒙蒙	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_Mengmeng_2118				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1	1	
2119	小羽	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_Xiaoyu_2119				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1	1	
2120	富贵	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Fugui_2120				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1	1	
2121	振翔	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Zhenxiang_2121				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2122	魏风尘	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_WeiFengchen_2122				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2123	阿鸠	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_Jiu_2123				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1		
2124	甄强	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_ZhenQiang_2124				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1	1	
2125	黄巨贾	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Fat_MerchantJia_2125				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2126	悬帆	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Xuanfan_2126				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2127	汐零	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Strong_Xiling_2127				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2128	秦夫人	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_MadameQin_2128				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2129	荷尔德林	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Holderlin_2129				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2130	茉莉	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Fat_Moli_2130				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2131	辉少	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_MasterHui_2131				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2132	小茜	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Xi_2132				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2133	卡斯帕	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Caspar_2133				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2134	星辰君	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_MasterOfStars_2134				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2135	鬼伯伯	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_UncleGhast_2135				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2136	罗小妹	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_LittleLuo_2136				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1	1	
2137	江城	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_Jiangcheng_2137				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2138	小白	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Fat_Bai_2138				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2139	阿芷	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Zhi_2139				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2140	百晓	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Baixiao_2140				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2141	镇海	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Zhenhai_2141				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2142	百识	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Baishi_2142				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2143	百闻	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Baiwen_2143				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2144	其老爷	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_MisterQi_2144				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2145	叶卡捷琳娜	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Ekaterina_2145				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2146	鸿如	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Hongru_2146				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2147	鹤立	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Heli_2147				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2148	田铁嘴	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_IronTongueTian_2148				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2149	阿义	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_LittleYi_2149				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1	1	
2150	立本	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_TeaMasterLiusu_2010				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
2200	仲林	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Zhonglin_2200				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2201	江雪	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Jiangxue_2201				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2202	淮安	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Huaian_2202				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2203	兰达	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Landa_2203				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2204	言笑	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_SmileyYanxiao_2204				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1	1	
2205	清昼	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Qingzhou_2205				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2206	毓华	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Yuhua_2206				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2207	黄衫	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Strong_Huangshan_2207				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2208	菲尔戈黛特	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_VerrGoldet_2208				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2209	蒂雅	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_Tia_2209				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1	1	
2210	丹迪	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Dandy_2210				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2211	索拉雅	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Soraya_2211				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1	
2300	凯叔	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_PopsKai_2300				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2302	寒锋	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_Hanfeng_2302				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2303	小星	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_LittleXing_2303				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1	1	
2304	东东	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_DongDong_2304				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1	1	
2305	阿佐	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_Zuo_2305				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1	1	
2306	若心	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_GrannyRuoxin_2306				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2307	云淡	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_Yundan_2307				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2308	小六	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_LittleLiu_2308				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1	1	
2309	阿佑	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_You_2309				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1	1	
2310	路爷	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_MasterLu_2310				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2311	小九九	ART/Char/NPC/NPC_Quest/NPC_Quest_Child_Standard_Xiaojiujiu_2311				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1		
2400	孙宇	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Sunyu_2400				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2401	霹雳闪雷真君	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_Lightning_2401				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2402	快拳阿凌	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Ling_2402				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
2403	铁块儿	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_IronIngot_2403				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1	1	
2404	老周叔	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_PopsZhou_2404				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1	1	
2405	鉴秋	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Jianqiu_2405				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2406	辉子	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Hui_2406				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
2407	滑头鬼	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Slippery_2407				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
