ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	类型	描述	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	服务器脚本	ItemJSON名称	联机动态属性ID	ChainID	编辑器可用	是否含有动态屏障
41025021	SkillObj_Xingqiu_PhantomBurstS5	ART/Others/SkillObj/SkillObj_Xingqiu_PhantomBurst				1001	19	行秋_幻影爆发gadgetS5	SkillObj_Xingqiu_PhantomBurstS5	1	1					Default_Item			0	
41025022	Bullet_Xingqiu_PhantomBurst1	ART/Others/Bullet/Bullet_Xingqiu_PhantomBurst				1001	3	行秋_幻影爆发bullet1	Bullet_Xingqiu_PhantomBurst1	1	1					Default_Item			0	
41025023	Bullet_Xingqiu_PhantomBurstS1	ART/Others/Bullet/Bullet_Xingqiu_PhantomBurst				1001	3	行秋_幻影爆发bulletS1	Bullet_Xingqiu_PhantomBurstS1	1	1					Default_Item			0	
41025024	Bullet_Xingqiu_PhantomBurst1_Shake	ART/Others/Bullet/Bullet_Xingqiu_PhantomBurst				1001	3	行秋_幻影爆发bullet1_Shake	Bullet_Xingqiu_PhantomBurst1_Shake	1	1					Default_Item			0	
41025025	Bullet_Xingqiu_PhantomBurstS1_Shake	ART/Others/Bullet/Bullet_Xingqiu_PhantomBurst				1001	3	行秋_幻影爆发bulletS1_Shake	Bullet_Xingqiu_PhantomBurstS1_Shake	1	1					Default_Item			0	
41026001	Xiao_DevilDash	ART/Others/Bullet/Bullet_Xiao_DevilDash				1001	3	魈-小技能子弹	Xiao_DevilDash	1	1					Default_Item			0	
41027000	Ningguang_ElementalArt_ServantStone	ART/Others/SkillObj/SkillObj_Ningguang_ElementArt				1001	18	凝光小技能创生物	Ningguang_ElementArt							Default_Item			0	
41027001	Ningguang_NormalAttack	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光普攻	Ningguang_NormalAttack	1						Default_Item			0	
41027002	Ningguang_ElementalBurst_ServantStone	ART/Others/SkillObj/SkillObj_ServantStone_ElementalBurst_BulletTrigger				1001	18	凝光充能技触发的小技能创生物	ElementalBurst_ServantStone							Default_Item			0	
41027003	Ningguang_ElementalBurst_Bullet_1	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光充能技子弹	Ningguang_ElementalBurst_Bullet_1	1						Default_Item			0	
41027004	Ningguang_ElementalBurst_Bullet_2	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光充能技子弹	Ningguang_ElementalBurst_Bullet_2	1						Default_Item			0	
41027005	ElementalBurst_ServantStone_Bullet_1	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光充能技子弹	ElementalBurst_ServantStone_Bullet_1	1						Default_Item			0	
41027006	ElementalBurst_ServantStone_Bullet_2	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光充能技子弹	ElementalBurst_ServantStone_Bullet_2	1						Default_Item			0	
41027007	Ningguang_ElementalBurst_BulletTrigger	ART/Others/SkillObj/SkillObj_Ningguang_ElementalBurst_BulletTrigger				1001	18	凝光充能技子弹发射器	Ningguang_ElementalBurst_BulletTrigger							Default_Item			0	
41027008	Ningguang_ElementalBurst_Bullet_3	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光充能技子弹	Ningguang_ElementalBurst_Bullet_3	1						Default_Item			0	
41027009	Ningguang_ElementalBurst_Bullet_4	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光充能技子弹	Ningguang_ElementalBurst_Bullet_4	1						Default_Item			0	
41027010	Ningguang_ElementalBurst_Bullet_5	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光充能技子弹	Ningguang_ElementalBurst_Bullet_5	1						Default_Item			0	
41027011	Ningguang_ElementalBurst_Bullet_6	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光充能技子弹	Ningguang_ElementalBurst_Bullet_6	1						Default_Item			0	
41027012	Ningguang_NormalAttack_NoTarget	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光普攻	Ningguang_NormalAttack_NoTarget	1						Default_Item			0	
41027013	Ningguang_Constellation_Attack_Up	ART/Others/SkillObj/SkillObj_Ningguang_Constellation_Attack_Up				1001	3	命之座子弹发射器	Ningguang_Constellation_Attack_Up	1						Default_Item			0	
41027014	Ningguang_Constellation_Bullet_1	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光天赋子弹	Ningguang_Constellation_Bullet_1	1						Default_Item			0	
41027015	Ningguang_Constellation_Bullet_2	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光天赋子弹	Ningguang_Constellation_Bullet_2	1						Default_Item			0	
41027016	Ningguang_Constellation_Bullet_3	ART/Others/Bullet/Bullet_Ningguang_NormalAttack				1001	3	凝光天赋子弹	Ningguang_Constellation_Bullet_3	1						Default_Item			0	
41027017	Ningguang_ElementalBurst_BulletTrigger_WithOutTarget	ART/Others/SkillObj/SkillObj_Ningguang_ElementalBurst_BulletTrigger				1001	18	凝光充能技子弹发射器	Ningguang_ElementalBurst_BulletTrigger_WithOutTarget							Default_Item			0	
41027018	Ningguang_ElementalBurst_Bullet_Dummy	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	19	空目标	Ningguang_ElementalBurst_Bullet_Dummy	1	1					Default_Item			0	
41027019	Ningguang_ExtraAttack_Gem_Trigger	ART/Others/SkillObj/SkillObj_Ningguang_ExtraAttack_Gem_Trigger				1001	3	重击宝石发射装置	Ningguang_ExtraAttack_Gem_Trigger	1						Default_Item			0	
41027020	Ningguang_ExtraAttack_Bullet	ART/Others/Bullet/Bullet_LightningBoltSpear				1001	3	凝光重击子弹	Ningguang_ExtraAttack_Bullet	1						Default_Item			0	
41028001	Prototype_Pole_Attack	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	穿刺攻	Pole_Attack							Default_Item			0	
41029001	Klee_ElementalArt_JumpBomb_01	ART/Others/SkillObj/SkillObj_Klee_ElementalArt_JumpBomb_02				1001	3	可莉小技能炸弹礼包	Klee_JumpBomb_01	1	1					Default_Item			0	
41029002	Klee_ElementalArt_JumpBomb_02	ART/Others/SkillObj/SkillObj_Klee_ElementalArt_JumpBomb_02				1001	3	可莉小技能炸弹礼包	Klee_JumpBomb_02	1	1					Default_Item			0	
41029003	Klee_ElementalArt_JumpBomb_03	ART/Others/SkillObj/SkillObj_Klee_ElementalArt_JumpBomb_02				1001	3	可莉小技能炸弹礼包	Klee_JumpBomb_03	1	1					Default_Item			0	
41029004	JumpDrug_Whitbox_04	ART/Others/Bullet/Bullet_JumpingBomb				1001	3	新做的火炸弹	JumpDrug_Whitbox_04	1	1					Default_Item			0	
41029005	FindCat_Dummy	ART/Others/Gadget/Gadget_MiniRobotRed_FindCat				4001	22	禽肉（小）	FindCat_Dummy							Default_Item			0	
41029006	FindCat_Dummy_Throw	ART/Others/Gadget/Gadget_MiniRobotRed_FindCatThrow				4001	3	潜入诱饵	FindCat_Crouch_Throw	1	1					Default_Item			0	
41029007	Klee_Mine	ART/Others/SkillObj/SkillObj_Klee_Mine				1001	19	嘟嘟可地雷	Avatar_Klee_Mine	1	1					Default_Item			0	
41029008	Klee_Elemental_Burst_Trigger	ART/Others/SkillObj/SkillObj_Klee_ElementalBurst_BulletTrigger				1001	3	充能技炸弹触发器	Klee_Elemental_Burst_Trigger	1	1					Default_Item			0	
41029009	Klee_Elemental_Burst_Bomb	ART/Others/Bullet/Bullet_LightningBoltSpear				1001	3	充能技炸弹	Klee_Elemental_Burst_Bomb	1	1					Default_Item			0	
41029010	Klee_Elemental_Burst_Funnel	ART/Others/SkillObj/SkillObj_Klee_Funnel				1001	3	充能技浮游炮	Klee_Elemental_Burst_Funnel	1						Default_Item			0	
41029011	Klee_NormalAttack	ART/Others/SkillObj/SkillObj_Klee_NormalAttack				1001	3	可莉普攻	Klee_NormalAttack	1						Default_Item			0	
41029012	Klee_Elemental_Burst_Bullet	ART/Others/Bullet/Bullet_LightningBoltSpear				1001	3	充能技子弹	Klee_Elemental_Burst_Bullet	1						Default_Item			0	
41029013	Klee_NormalAttack_02	ART/Others/SkillObj/SkillObj_Klee_NormalAttack				1001	3	可莉普攻	Klee_NormalAttack_02	1						Default_Item			0	
41029014	Klee_NormalAttack_03	ART/Others/SkillObj/SkillObj_Klee_NormalAttack_03				1001	3	可莉普攻	Klee_NormalAttack_03	1						Default_Item			0	
41029015	Klee_Mine_Throw	ART/Others/SkillObj/SkillObj_Klee_Mine				1001	3	地雷抛射	Klee_Mine_Throw	1	1					Default_Item			0	
41029016	Klee_ExtraAttack	ART/Others/SkillObj/SkillObj_Klee_ExtraAttack				1001	19	可莉重击创生物	Klee_ExtraAttack							Default_Item			0	
41029017	Klee_ExtraAttack_Bullet	ART/Others/Bullet/Bullet_LightningBoltSpear				1001	3	重击子弹	Klee_ExtraAttack_Bullet	1						Default_Item			0	
41029018	Klee_Constellation_Bomb	ART/Others/Bullet/Bullet_LightningBoltSpear				1001	3	命之座1炸弹	Klee_Constellation_Bomb	1	1					Default_Item			0	
41029019	Klee_Constellation_Funnel	ART/Others/SkillObj/SkillObj_Klee_Funnel				1001	3	命之座1浮游炮	Klee_Constellation_Funnel	1						Default_Item			0	
41030001	Zhongli_Attack05	ART/Others/SkillObj/SkillObj_Zhongli_Attack05				1001	19	钟离-普攻05	Zhongli_Attack05	1	1					Default_Item			0	
41030002	Zhongli_PrimoPillar	ART/Others/SkillObj/SkillObj_Zhongli_PrimoPillar				1001	19	钟离-石柱	Zhongli_PrimoPillar		1					Default_Item			0	
41030004	Zhongli_ExtraAttack	ART/Others/SkillObj/SkillObj_Zhongli_ExtraAttack				1001	3	钟离-重击	Zhongli_ExtraAttack	1	1					Default_Item			0	
41031001	Fischl_Arrow_01	ART/Others/Bullet/Bullet_Arrow				1001	3	菲谢尔_普攻箭	Fischl_Arrow_01	1	1					Default_Item			0	
41031002	Fischl_Arrow_02	ART/Others/Bullet/Bullet_Arrow				1001	3	菲谢尔_普攻箭	Fischl_Arrow_02	1	1					Default_Item			0	
41031003	Fischl_Arrow_03	ART/Others/Bullet/Bullet_Arrow				1001	3	菲谢尔_普攻箭	Fischl_Arrow_03	1	1					Default_Item			0	
41031004	Fischl_Arrow_04	ART/Others/Bullet/Bullet_Arrow				1001	3	菲谢尔_普攻箭	Fischl_Arrow_04	1	1					Default_Item			0	
41031005	Fischl_Arrow_05	ART/Others/Bullet/Bullet_Arrow				1001	3	菲谢尔_普攻箭	Fischl_Arrow_05	1	1					Default_Item			0	
41031006	Fischl_AimingArrow_WithoutThunder	ART/Others/Bullet/Bullet_ArrowAiming				1001	3	菲谢尔_无属性蓄力箭	Fischl_AimingArrow_WithoutThunder	1	1					Default_Item			0	
41031007	Fischl_AimingArrow_Thunder	ART/Others/Bullet/Bullet_ArrowAiming				1001	3	菲谢尔_雷属性蓄力箭	Fischl_AimingArrow_Thunder	1	1					Default_Item			0	
41031008	Fischl_Crow	ART/Others/SkillObj/SkillObj_Fischl_Skill_S_Crow				1001	18	菲谢尔_菲谢尔乌鸦	Fischl_Crow	1	1					Default_Item			0	
41031009	Fischl_Crow_NormalAttack_01	ART/Others/Bullet/Bullet_Fisch_CrowAttack				1001	3	菲谢尔_乌鸦普通攻击	Fischl_Crow_NormalAttack_01	1	1					Default_Item			0	
41031010	Fischl_Crow_BeAttackedTrigger	ART/Others/SkillObj/SkillObj_Fischl_Crow_BeAttackedTrigger				1001	18	菲谢尔_乌鸦普通攻击触发器	Fischl_Crow_BeAttackedTrigger	1	1					Default_Item			0	
41031011	Fischl_Talent_C_Attack	ART/Others/Bullet/Bullet_Arrow				1001	3	菲谢尔_命之座_折射	Fischl_Talent_C_Attack	1	1					Default_Item			0	
41031012	Fischl_SummonCrow_CheckPosition	ART/Others/Bullet/Bullet_Arrow				1001	18	菲谢尔_乌鸦_召唤瞄准用	Fischl_SummonCrow_CheckPosition	1	1					Default_Item			0	
41031013	Fischl_ControlCrow_CheckPosition	ART/Others/Bullet/Bullet_Arrow				1001	18	菲谢尔_乌鸦_召唤瞄准用	Fischl_ControlCrow_CheckPosition	1	1					Default_Item			0	
41031014	Fischl_AimingArrow_CrowArrow	ART/Others/Bullet/Bullet_Arrow				1001	3	菲谢尔_带乌鸦的强力蓄力射击	Fischl_AimingArrow_CrowArrow	1	1					Default_Item			0	
41031015	Fischl_Talent_A_NormalAttack	ART/Others/Bullet/Bullet_Fisch_CrowAttack				1001	3	菲谢尔_命之座_漂浮球普攻	Fischl_Talent_A_NormalAttack	1	1					Default_Item			0	
41031016	Fischl_AutoAttack_01	ART/Others/Bullet/Bullet_Fisch_CrowAttack				1001	3	菲谢尔_命之座_自动射击	Fischl_AutoAttack_01	1	1					Default_Item			0	
41031017	Fischl_Crow_NormalAttack_02	ART/Others/Bullet/Bullet_Fisch_CrowAttack				1001	3	菲谢尔_命之座_第二颗子弹	Fischl_Crow_NormalAttack_02	1	1					Default_Item			0	
41031018	Fischl_AutoAttack_02	ART/Others/Bullet/Bullet_Fisch_CrowAttack				1001	3	菲谢尔_命之座_自动射击	Fischl_AutoAttack_02	1	1					Default_Item			0	
41031019	Fischl_AutoAttack_Talent_01	ART/Others/Bullet/Bullet_Fisch_CrowAttack				1001	3	菲谢尔_命之座_自动射击	Fischl_AutoAttack_Talent_01	1	1					Default_Item			0	
41031020	Fischl_AutoAttack_Talent_02	ART/Others/Bullet/Bullet_Fisch_CrowAttack				1001	3	菲谢尔_命之座_自动射击	Fischl_AutoAttack_Talent_02	1	1					Default_Item			0	
41032000	Chongyun_ClaymoreBullet	ART/Others/Bullet/Bullet_FireCircle				1001	18	香菱充能技的火圈	Chongyun_ClaymoreBullet	1	1					Default_Item			0	
41032001	ChongyunTest_ClaymoreTrap	ART/Others/SkillObj/SkillObj_ChongyunTest_ClaymoreTrap1				1001	18	重云测试灵刃	ChongyunTest_ClaymoreTrap		1					Default_Item			0	
41032002	WarmField	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	班尼特范围回血加攻	WarmField		1					Default_Item			0	
41033001	Tartaglia_Arrow_01	ART/Others/Bullet/Bullet_Arrow				1001	3	公子普攻箭1	Tartaglia_Arrow_01	1	1					Default_Item			0	
41033002	Tartaglia_Arrow_02	ART/Others/Bullet/Bullet_Arrow				1001	3	公子普攻箭2	Tartaglia_Arrow_02	1	1					Default_Item			0	
41033003	Tartaglia_Arrow_03	ART/Others/Bullet/Bullet_Arrow				1001	3	公子普攻箭3	Tartaglia_Arrow_03	1	1					Default_Item			0	
41033004	Tartaglia_Arrow_04	ART/Others/Bullet/Bullet_Arrow				1001	3	公子普攻箭4	Tartaglia_Arrow_04	1	1					Default_Item			0	
41033005	Tartaglia_Arrow_05	ART/Others/Bullet/Bullet_Arrow				1001	3	公子普攻箭5	Tartaglia_Arrow_05	1	1					Default_Item			0	
41033006	Tartaglia_Arrow_06	ART/Others/Bullet/Bullet_Arrow				1001	3	公子普攻箭6	Tartaglia_Arrow_06	1	1					Default_Item			0	
41033007	Tartaglia_AimingArrow_WithWater	ART/Others/Bullet/Bullet_Venti_ArrowAiming				1001	3	公子水属性蓄力箭	Tartaglia_AimingArrow_WithWater	1	1					Default_Item			0	
41033008	Tartaglia_AimingArrow_WithoutWater	ART/Others/Bullet/Bullet_ArrowAiming				1001	3	公子无属性蓄力箭	Tartaglia_AimingArrow_WithoutWater	1	1					Default_Item			0	
41033009	Tartaglia_AquariaBlade_Range	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	公子远程姿态大招箭雨	Tartaglia_AquariaBlade_Range		1					Default_Item			0	
41035001	Qiqi_ElementalArt	ART/Others/SkillObj/SkillObj_Qiqi_ElementalArt				1001	3	小技能创生物	Qiqi_ElementalArt	1						Default_Item			0	
41037001	Ganyu_Arrow_01	ART/Others/Bullet/Bullet_Arrow				1001	3	甘雨普攻箭1	Ganyu_Arrow_01	1	1					Default_Item			0	
41037002	Ganyu_Arrow_02	ART/Others/Bullet/Bullet_Arrow				1001	3	甘雨普攻箭2	Ganyu_Arrow_02	1	1					Default_Item			0	
41037003	Ganyu_Arrow_03	ART/Others/Bullet/Bullet_Arrow				1001	3	甘雨普攻箭3	Ganyu_Arrow_03	1	1					Default_Item			0	
41037004	Ganyu_Arrow_04	ART/Others/Bullet/Bullet_Arrow				1001	3	甘雨普攻箭4	Ganyu_Arrow_04	1	1					Default_Item			0	
41037005	Ganyu_Arrow_05	ART/Others/Bullet/Bullet_Arrow				1001	3	甘雨普攻箭5	Ganyu_Arrow_05	1	1					Default_Item			0	
41037006	Ganyu_Arrow_06	ART/Others/Bullet/Bullet_Arrow				1001	3	甘雨普攻箭6	Ganyu_Arrow_06	1	1					Default_Item			0	
41037007	Ganyu_AimingArrow_WithoutIce	ART/Others/Bullet/Bullet_ArrowAiming				1001	3	甘雨无属性蓄力箭	Ganyu_AimingArrow_WithoutIce	1	1					Default_Item			0	
41037008	Ganyu_AimingArrow_WithIce	ART/Others/Bullet/Bullet_ArrowAiming				1001	3	甘雨冰属性蓄力箭	Ganyu_AimingArrow_WithIce	1	1					Default_Item			0	
41037009	Ganyu_AimingArrow_BeforeFission	ART/Others/Bullet/Bullet_ArrowAiming				1001	3	甘雨冰属性分裂箭before	Ganyu_AimingArrow_BeforeFission	1	1					Default_Item			0	
41037010	Ganyu_AimingArrow_FissionAgent	ART/Others/SkillObj/SkillObj_Ganyu_FissionAgent				1001	19	甘雨分裂箭中介	Ganyu_AimingArrow_FissionAgent	1	1					Default_Item			0	
41037014	Ganyu_IceBreaker_Dummy	ART/Others/SkillObj/SkillObj_Ganyu_IceBreaker_Dummy				1001	19	甘雨破冰使	Ganyu_IceBreaker_Dummy	1	1					Default_Item			0	
41037015	Ganyu_IceBreaker_Dummy_EndBoom	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	19	甘雨破冰使_爆炸掉球	Ganyu_IceBreaker_Dummy_EndBoom	1	1					Default_Item			0	
41037016	Ganyu_UnbreakableIce_Dummy	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	19	甘雨永恒冻土幻象	Ganyu_UnbreakableIce_Dummy	1	1					Default_Item			0	
41037017	Ganyu_UnbreakableIce_Iceberg1	ART/Others/Bullet/Bullet_Ganyu_UnbreakableIce_Iceberg1				1001	3	甘雨永恒冻土冰锥1	Ganyu_UnbreakableIce_Iceberg1	1	1					Default_Item			0	
41038001	Albedo_FuriousMonolith	ART/Others/SkillObj/SkillObj_Albedo_FuriousMonolith				1001	19	阿贝多-炼金结构	Albedo_FuriousMonolith		1					Default_Item			0	
41038002	Albedo_FuriousMonolith_Elevator	ART/Others/SkillObj/SkillObj_Albedo_FuriousMonolith_Elevator				1001	32	阿贝多-炼金结构-电梯平台	Albedo_FuriousMonolith_Elevator	1	1					Default_Item			0	
41038003	Albedo_FuriousMonolith_Bullet	ART/Others/Bullet/Bullet_Albedo_FuriousMonolith				1001	3	阿贝多-炼金结构-投射器	Albedo_FuriousMonolith_Bullet	1	1					Default_Item			0	
41039001	Diona_Arrow_01	ART/Others/Bullet/Bullet_Arrow				1001	3	迪奥娜普攻箭	Diona_Arrow_01	1	1					Default_Item			0	
41039002	Diona_Arrow_02	ART/Others/Bullet/Bullet_Arrow				1001	3	迪奥娜普攻箭	Diona_Arrow_02	1	1					Default_Item			0	
41039003	Diona_Arrow_03	ART/Others/Bullet/Bullet_Arrow				1001	3	迪奥娜普攻箭	Diona_Arrow_03	1	1					Default_Item			0	
41039004	Diona_Arrow_04	ART/Others/Bullet/Bullet_Arrow				1001	3	迪奥娜普攻箭	Diona_Arrow_04	1	1					Default_Item			0	
41039005	Diona_Arrow_05	ART/Others/Bullet/Bullet_Arrow				1001	3	迪奥娜普攻箭	Diona_Arrow_05	1	1					Default_Item			0	
41039006	Diona_NekoShoot_01	ART/Others/Bullet/Bullet_Diona_ElementalArt				1001	3	迪奥娜充能箭	Diona_NekoShoot_01	1	1					Default_Item			0	
41039007	Diona_NekoShoot_02	ART/Others/Bullet/Bullet_Diona_ElementalArt				1001	3	迪奥娜充能箭	Diona_NekoShoot_02	1	1					Default_Item			0	
41039008	Diona_NekoShoot_03	ART/Others/Bullet/Bullet_Diona_ElementalArt				1001	3	迪奥娜充能箭	Diona_NekoShoot_03	1	1					Default_Item			0	
41039009	Diona_NekoShoot_04	ART/Others/Bullet/Bullet_Diona_ElementalArt				1001	3	迪奥娜充能箭	Diona_NekoShoot_04	1	1					Default_Item			0	
41039010	Diona_NekoShoot_05	ART/Others/Bullet/Bullet_Diona_ElementalArt				1001	3	迪奥娜充能箭	Diona_NekoShoot_05	1	1					Default_Item			0	
41039012	Diona_Elemental_Art_Flask	ART/Others/Bullet/Bullet_Sucrose_DemiHurricane_Flusk				1001	3	迪奥娜酒瓶	Diona_Elemental_Art_Flask	1	1					Default_Item			0	
41039013	Diona_Elemental_Art_Seed	ART/Others/SkillObj/SkillObj_Element_CrystalSeed				1001	19	迪奥娜的种子	Diona_Elemental_Art_Seed							Default_Item			0	
41039014	Diona_Elemental_Art_Flask_Throw	ART/Others/Bullet/Bullet_Sucrose_DemiHurricane_Flusk				1001	3	迪奥娜酒瓶远程版	Diona_Elemental_Art_Flask_Throw	1	1					Default_Item			0	
41039015	Diona_Elemental_Burst_IceWine_Fog	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	迪奥娜充能技冰雾	Diona_Elemental_Burst_IceWine_Fog		1					Default_Item			0	
41022016	Diona_AimingArrow_Wind	ART/Others/Bullet/Bullet_Venti_ArrowAiming				1001	3	迪奥娜冰属性蓄力箭	Diona_AimingArrow_Wind	1	1					Default_Item			0	
41022017	Diona_AimingArrow_WithoutWind	ART/Others/Bullet/Bullet_ArrowAiming				1001	3	迪奥娜无属性蓄力箭	Diona_AimingArrow_WithoutWind	1	1					Default_Item			0	
41022018	Diona_Attack_Dummy	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	19	空目标	Diona_Attack_Dummy	1	1					Default_Item			0	
41041001	Mona_Attack01	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	普攻01	Mona_Attack01	1						Default_Item			0	
41041002	Mona_Attack02	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	普攻02	Mona_Attack02	1						Default_Item			0	
41041003	Mona_Attack03	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	普攻03	Mona_Attack03	1						Default_Item			0	
41041004	Mona_Attack04	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	普攻04	Mona_Attack04	1						Default_Item			0	
41041005	Mona_Phantom	ART/Others/SkillObj/SkillObj_Mona_Phantom				1001	18	小技能	Mona_Phantom	1						Default_Item			0	
41041006	Mona_LiquidPhantom	ART/Others/SkillObj/SkillObj_Mona_Phantom				1001	18	小技能	Mona_LiquidPhantom	1						Default_Item			0	
41041007	Mona_ElementBall	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	小技能-掉球	Mona_PhantomLastAttack	1	1					Default_Item			0	
41042001	Keqing_Bullet_Track	ART/Others/Bullet/Bullet_Keqing_ElementalArt				1001	3	刻晴子弹追踪	Keqing_Bullet_Track	1						Default_Item			0	
41042002	Keqing_Bullet_Linear	ART/Others/Bullet/Bullet_Keqing_ElementalArt				1001	3	刻晴子弹直线	Keqing_Bullet_Linear	1						Default_Item			0	
41042003	Keqing_NormalAttack_05	ART/Others/Bullet/Bullet_KeqingNormalAttack_05				1001	3	刻晴-第五击子弹型	Keqing_NormalAttack_05	1	1					Default_Item			0	
41042004	Keqing_ElementArt_Gadget	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	刻晴雷楔标记	Keqing_ElementArt_Gadget							Default_Item			0	
41042005	Keqing_TrapBurst	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	刻晴雷楔标记爆炸效果	Keqing_TrapBurst							Default_Item			0	
41042006	Keqing_ElementBurst_Field	ART/Others/SkillObj/SkillObj_Keqing_ElementalBurst				1001	18	刻晴充能技展开	Keqing_ElementBurst_Field							Default_Item			0	
41042007	Keqing_Bullet_NoTarget	ART/Others/Bullet/Bullet_Keqing_ElementalArt				1001	3	刻晴子弹无目标	Keqing_Bullet_NoTarget	1						Default_Item			0	
41043001	Sucrose_NormalAttack_04	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	砂糖最后一击物件	Sucrose_NormalAttack_04	1						Default_Item			0	
41043002	Sucrose_WindBlackHole	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	砂糖元素战技物件	Sucrose_WindBlackHole	1						Default_Item			0	
41043003	Sucrose_DemiHurricane	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	砂糖元素爆发物件	Sucrose_DemiHurricane	1						Default_Item			0	
41043004	Sucrose_BunnyLeap	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	砂糖二段跳物件	Sucrose_BunnyLeap	1						Default_Item			0	
41043005	Sucrose_DemiHurricane_Flusk	ART/Others/Bullet/Bullet_Sucrose_DemiHurricane_Flusk				1001	3	砂糖元素爆发烧瓶	Sucrose_DemiHurricane_Flusk	1	1					Default_Item			0	
41048001	Feiyan_Attack01	ART/Others/Bullet/Bullet_Feiyan_NormalAttack_01				1001	3	普攻01	Feiyan_Attack01	1						Default_Item			0	
41048002	Feiyan_Attack02	ART/Others/Bullet/Bullet_Feiyan_NormalAttack_02				1001	3	普攻02	Feiyan_Attack02	1						Default_Item			0	
41048003	Feiyan_Attack03	ART/Others/Bullet/Bullet_Feiyan_NormalAttack_03				1001	3	普攻03	Feiyan_Attack03	1						Default_Item			0	
41048004	Feiyan_Attack04	ART/Others/Bullet/Bullet_Feiyan_NormalAttack_04				1001	3	普攻04	Feiyan_Attack04	1						Default_Item			0	
41048005	Feiyan_ExtraAttack	ART/Others/Bullet/Bullet_Feiyan_ExtraAttack				1001	3	重击	Feiyan_ExtraAttack	1						Default_Item			0	
41048006	Feiyan_ElementalArt	ART/Others/Bullet/Bullet_Feiyan_ElementalArt				1001	3	元素战技	Feiyan_ElementalArt	1						Default_Item			0	
41048007	SkillObj_Feiyan_ExtraAttack_Weight_Trigger	ART/Others/SkillObj/SkillObj_Feiyan_ExtraAttack_Weight_Trigger				1001	3	备用01	SkillObj_Feiyan_ExtraAttack_Weight_Trigger	1						Default_Item			0	
41048008	Feiyan_ElementalArt_Aim	ART/Others/Bullet/Bullet_Feiyan_ElementalArt				1001	3	备用02	Feiyan_ElementalArt_Aim	1						Default_Item			0	
41048009	Feiyan_Other_03	ART/Others/Bullet/Bullet_Feiyan_Other_03				1001	3	备用03	Feiyan_Other_03	1						Default_Item			0	
41048010	Feiyan_Other_04	ART/Others/Bullet/Bullet_Feiyan_Other_04				1001	3	备用04	Feiyan_Other_04	1						Default_Item			0	
41048011	Feiyan_Other_05	ART/Others/Bullet/Bullet_Feiyan_Other_05				1001	3	备用05	Feiyan_Other_05	1						Default_Item			0	
41051001	Eula_ElementalArt_IceWave	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	18	优菈元素战技物件	Eula_ElementalArt_IceWave	0						Default_Item			0	
41051002	Eula_ElementalBurst_Judgment	ART/Others/Bullet/Bullet_Eula_ElementalBurst_Judgment				1001	3	优菈元素爆发物件	Eula_ElementalBurst_Judgment	1						Default_Item			0	
41051003	Eula_ElementalArt_ExtraAttack_1	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	19	优菈元素战技额外攻击1	Eula_ElementalArt_ExtraAttack_1							Default_Item			0	
41051004	Eula_ElementalArt_ExtraAttack_2	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	19	优菈元素战技额外攻击2	Eula_ElementalArt_ExtraAttack_2							Default_Item			0	
